"","logFC","logCPM","F","PValue","FDR","GeneSymbol"
"YNL070W",-1.97945454212625,2.702787956378,99.96332298697,8.97016324711069e-08,2.789732433047e-06,"TOM7"
"YFL068W",2.58156078593064,1.75106516575102,100.140742973247,9.01853157235021e-08,2.789732433047e-06,NA
"YOR264W",-2.49520473926194,1.25715957856196,99.7028186352175,9.28966787593108e-08,2.85772766481681e-06,"DSE3"
"YOR306C",1.92752858691355,2.88793222062055,98.868959367488,9.60638155781917e-08,2.93891936889764e-06,"MCH5"
"YLR231C",2.50066092954536,1.34789882445172,99.3106041210158,9.69883868379873e-08,2.93996621484811e-06,"BNA5"
"YLR346C",-2.57128233744711,1.31293011971128,99.2929827653601,9.71540559504406e-08,2.93996621484811e-06,"CIS1"
"YGR157W",2.74867372305968,4.23296322622768,98.2030141037407,1.00095927759603e-07,3.01261689602958e-06,"CHO2"
"YIR017C",-2.4574494281007,2.05267289033756,97.9393587274198,1.02208480666599e-07,3.0596603244711e-06,"MET28"
"YKL070W",2.97685543038763,1.66763189031451,97.9927444295156,1.05547552525863e-07,3.13094050600975e-06,NA
"YDR492W",2.04341194786406,3.89890107956102,97.2348369516568,1.06410883155767e-07,3.13094050600975e-06,"IZH1"
"YBR230W-A",-3.0491873574699,3.42273830250775,97.1819292939842,1.06858430413188e-07,3.13094050600975e-06,NA
"YJL225C",2.2146142084711,2.19203245454549,97.2069299087833,1.07308020038039e-07,3.13094050600975e-06,NA
"YDR545W",2.52004958516571,2.75704966545685,97.070159239983,1.07863362364454e-07,3.13094050600975e-06,"YRF1-1"
"YCL035C",-2.1562970895603,4.76585938952405,97.0007953691601,1.07963465724474e-07,3.13094050600975e-06,"GRX1"
"YLR377C",-2.87607977229926,4.51192332662453,96.9258960094112,1.08620873438187e-07,3.13368405856905e-06,"FBP1"
"YDR171W",-2.99571031561474,6.70055521168738,96.3965517754313,1.12210241171626e-07,3.22054960228666e-06,"HSP42"
"YNL129W",2.21672241661875,1.48980361135051,96.4433475053513,1.14128950193607e-07,3.25882048552822e-06,"NRK1"
"YBR208C",2.95626078235814,5.14228336378331,95.869139937225,1.16119548774261e-07,3.29665248524512e-06,"DUR1,2"
"YBR256C",-2.16801393084109,3.71597792717668,95.7568114615585,1.16999440429853e-07,3.29665248524512e-06,"RIB5"
"YBR088C",-2.15834506464315,2.23025616664802,95.7087833733509,1.17694938053029e-07,3.29665248524512e-06,"POL30"
"YPL283C",2.49335741606315,2.74021664000208,95.6945761611866,1.17822170359874e-07,3.29665248524512e-06,"YRF1-7"
"YHR097C",-2.09736505377075,2.95404416088451,95.26410519549,1.20948645192679e-07,3.36260926658511e-06,NA
"YFR055W",3.66484178319766,1.76435333857118,95.8293738043202,1.21387295722631e-07,3.36260926658511e-06,"IRC7"
"YMR246W",3.33434907390352,3.1770315146894,95.1156333608665,1.22884493414798e-07,3.38723197689897e-06,"FAA4"
"YPR115W",1.79920000881976,3.70481657169589,94.7917193421855,1.24565472412803e-07,3.41665295760831e-06,"RGC1"
"YNCH0008W",-4.28178850838419,6.87716314578191,94.5614484710799,1.26411892018728e-07,3.43676414173786e-06,NA
"YIR031C",2.6459330055014,2.93556629070059,94.60274348011,1.26533162546024e-07,3.43676414173786e-06,"DAL7"
"YMR320W",7.77766795689441,0.156863168563254,120.007634643851,1.27409568783778e-07,3.44376931547611e-06,NA
"YNL141W",2.24248115849806,3.40846611407067,94.3154683742305,1.28729945921899e-07,3.46264898016007e-06,"AAH1"
"YIL075C",-1.95759016096791,5.47128254331148,91.958658543848,1.50133466484778e-07,3.99786482678001e-06,"RPN2"
"YDR210W-A",2.29659920395099,4.28499947488922,91.825703251895,1.51532947424306e-07,3.99786482678001e-06,NA
"YDL079C",-2.32236321952378,3.1773722438559,91.820581569486,1.5170193170097e-07,3.99786482678001e-06,"MRK1"
"YDL181W",-1.63294761505949,4.47685079914596,91.7642436139682,1.52118400913502e-07,3.99786482678001e-06,"INH1"
