"","logFC","logCPM","F","PValue","FDR","GeneSymbol"
"YGR244C",-2.73988499379246,4.48598992544522,46.2172264689102,8.40195570471773e-06,9.03309145062947e-05,"LSC2"
"YMR250W",2.31095283390182,3.52174219055895,46.2182191002076,8.40363033661291e-06,9.03309145062947e-05,"GAD1"
"YOR190W",-4.12650097446899,1.0884781916766,46.3523924912872,8.47490920292373e-06,9.08086351326003e-05,"SPR1"
"YLL062C",2.78868967749878,1.29584248404619,46.2443855052511,8.48069149945262e-06,9.08086351326003e-05,"MHT1"
"YKR013W",2.96927872033654,2.61962748957699,46.1295315473084,8.5012683830013e-06,9.08542463657413e-05,"PRY2"
"YMR251W-A",3.09693425843531,8.37515447209397,45.9401912825979,8.68246841105282e-06,9.25884137016181e-05,"HOR7"
"YFR032C-A",2.34133511089805,4.09127839982123,45.9185374745468,8.70676622998476e-06,9.25884137016181e-05,"RPL29"
"YLR410W-B",-3.06809638813615,5.97621734450582,45.9107017445804,8.71342111703446e-06,9.25884137016181e-05,NA
"YKL142W",2.17545956119175,4.48385800682283,45.6328770832927,9.00867675483228e-06,9.5543451754107e-05,"MRP8"
"YGL168W",3.37051775854513,2.34028189112407,45.6241933255398,9.03021245995968e-06,9.55897775229193e-05,"HUR1"
"YOR015W",2.90747551816425,2.57253413064557,45.5576003462005,9.09841366680075e-06,9.61289702025552e-05,NA
"YDR254W",2.16281076385668,2.58947483242967,45.4709077435459,9.19352221494917e-06,9.69311918472152e-05,"CHL4"
"YPL280W",-2.83124729042735,2.38243228909948,45.4658662905967,9.20915957025446e-06,9.69311918472152e-05,"HSP32"
"YDR329C",1.99976444430412,3.07145157504668,45.2953717601643,9.38569810459771e-06,9.86029566913209e-05,"PEX3"
"YEL065W",-4.02682850838565,1.53231429228028,45.3913498710855,9.42066821543136e-06,9.87144411824152e-05,"SIT1"
"YKL120W",-3.48111124180248,2.19737458708517,45.2763875606433,9.43176772791755e-06,9.87144411824152e-05,"OAC1"
"YOR384W",-12.7970189998671,0.471199877063729,52.1147454434372,9.45697401133463e-06,9.87925540245989e-05,"FRE5"
"YML075C",-3.93940537391109,3.28265018333963,45.0116826445751,9.72196039608464e-06,0.000101271668782766,"HMG1"
"YBL100W-A",-3.4827259431604,4.04060200411583,44.9963829058819,9.7306650141487e-06,0.000101271668782766,NA
"YAL003W",-2.47449127783756,4.07392004253653,44.9413577371378,9.79456814047364e-06,0.000101746558593577,"EFB1"
"YOR391C",-2.84446267028903,2.50555180977141,44.7991575997669,9.98112170956106e-06,0.000103474641908028,"HSP33"
"YGL008C",-2.89513587401195,8.1804266198662,44.7703275467194,9.99808860390068e-06,0.000103474641908028,"PMA1"
"YOL061W",-2.96593441808952,2.44267949269281,44.5657068394389,1.02677389719737e-05,0.000106068220029592,"PRS5"
"YML100W",2.41475216629128,4.85280670852606,44.4540781013817,1.03926705444557e-05,0.000107159980725054,"TSL1"
"YMR058W",-3.70126911836388,1.95953185908635,44.4570947388815,1.04526208324274e-05,0.000107578914593264,"FET3"
"YDL133C-A",2.24387757614106,5.45997898555335,44.3281440132736,1.05537001354132e-05,0.000108418823531329,"RPL41B"
"YMR202W",-3.27314691835411,2.49080315391959,44.3219970304148,1.05799966167378e-05,0.000108488805086549,"ERG2"
"YAL034C",2.38894691214059,3.26748690773876,44.224772679023,1.06926885702618e-05,0.000109442812425032,"FUN19"
"YGL011C",1.79978200188287,4.32645457342218,44.1827878655017,1.07449434470294e-05,0.00010977586259277,"SCL1"
"YMR155W",-2.4555083756264,2.36558878223715,44.152706859363,1.08018956193058e-05,0.000110155594886987,NA
"YDR119W-A",2.17756664143712,6.17684805023299,44.0474486784579,1.0924620851296e-05,0.000111183372652488,"COX26"
"YLR045C",3.0275022175174,2.14052644038652,44.0488399739014,1.09426164176658e-05,0.000111183372652488,"STU2"
"YDR261W-B",-2.87095407242611,5.47429619053678,43.999153380892,1.09906854847766e-05,0.000111358187533587,NA
"YOR168W",-2.73936287079302,1.98170583588079,44.0156159390565,1.09998209668594e-05,0.000111358187533587,"GLN4"
"YOR132W",2.17211409076732,2.36213394441086,43.97407175557,1.10351976390896e-05,0.000111513576142379,"VPS17"
"YKL026C",3.27949450273623,3.54580260303872,43.9445522415527,1.10685335152273e-05,0.00011164781632751,"GPX1"
"YHR037W",-2.24439190371467,6.01566948441065,43.8712544357711,1.11650952009894e-05,0.000112418173741608,"PUT2"
"YAL056W",-2.53072734454726,3.53965760569822,43.8089286676651,1.1256344252352e-05,0.000113132355229415,"GPB2"
"YJR105W",-2.87414528042419,3.82593743287907,43.6231246209801,1.15173435925431e-05,0.000115546971393297,"ADO1"
"YLR134W",-2.60630481564118,4.83001567170818,43.6057833196134,1.15399642131336e-05,0.000115565684781885,"PDC5"
"YJL166W",2.3046334328863,6.6138147514862,43.5819076383354,1.15732024992549e-05,0.000115690469507812,"QCR8"
"YGL036W",2.34722382276811,3.10377946166218,43.5596547850066,1.16118583517891e-05,0.000115868866133981,NA
"YOL042W",-2.98190027376324,1.2202966253632,43.6047267803246,1.16839333880533e-05,0.000116379501081718,"NGL1"
"YLR043C",1.92420550815502,3.96366255385435,43.4731746759179,1.1733044831809e-05,0.000116487697919843,"TRX1"
"YFL016C",3.65464939929487,4.46729552727513,43.4704458280518,1.17366376675704e-05,0.000116487697919843,"MDJ1"
"YIR033W",-2.62934666664443,2.85262684285927,43.4388412333449,1.17917101155593e-05,0.000116799680699359,"MGA2"
"YNL287W",-2.39530924131015,3.06697825609094,43.4241401375201,1.18100251856572e-05,0.000116799680699359,"SEC21"
"YIR042C",-4.38868786553244,0.454232909848445,43.3540577239638,1.18585424750204e-05,0.000116823044273516,NA
"YMR001C",2.47754310397338,1.68519422681166,43.4115250960776,1.18605529477329e-05,0.000116823044273516,"CDC5"
"YGR186W",2.17719230924844,4.69769208314903,43.3757098100527,1.18753310091254e-05,0.000116823044273516,"TFG1"
"YDR231C",2.13701921207213,3.81784855256301,43.2965938471915,1.19950601537262e-05,0.000117792760028126,"COX20"
"YLL027W",1.77618090089797,3.77792683015697,43.2256541573578,1.21021056961646e-05,0.000118632645133196,"ISA1"
"YOR019W",3.94352302675401,2.20828685595531,43.2300895023195,1.21231995475554e-05,0.000118632645133196,NA
"YIL169C",-3.22092662446393,2.77311121017591,43.1735998921759,1.21925791027172e-05,0.00011902514896519,"CSS1"
"YER073W",2.30771789417493,1.58527489277514,43.172830097564,1.2219198337921e-05,0.00011902514896519,"ALD5"
"YDR146C",4.78257089934813,0.541280941697801,41.3485818749228,1.22274398721424e-05,0.00011902514896519,"SWI5"
"YNCE0024W",3.69911960562918,8.27431261059662,43.0943570926499,1.23000871087792e-05,0.000119523359549185,NA
"YKL122C",3.76924568937861,2.25598697209328,43.0728684141773,1.2357806320093e-05,0.000119859946913158,"SRP21"
"YGR161W-B",-3.10687773178975,5.7627502595794,43.0444920883033,1.23777782821598e-05,0.000119859946913158,NA
"YCL058C",3.12105458616539,3.46973494147468,42.9707285239997,1.24969828536114e-05,0.00012080416758491,"FYV5"
"YCL012C",2.43176894883233,1.83006320082776,42.9667225026614,1.25376837505502e-05,0.000120987561738412,NA
"YDR452W",2.21976851569099,4.2190863384456,42.9234241713697,1.25689287996279e-05,0.000121079231066312,"PPN1"
"YNR055C",-2.05460571288565,2.86616248048695,42.8569398802951,1.26816847120359e-05,0.000121702953389134,"HOL1"
"YML046W",-3.19312776131409,1.04202129733323,42.9727335845919,1.27102483786664e-05,0.000121702953389134,"PRP39"
"YMR021C",-3.46594981939455,1.84358727118652,42.8715322269413,1.27173280797876e-05,0.000121702953389134,"MAC1"
"YDR210W-B",-2.76935909520549,5.36666410546535,42.8273380284193,1.27211061193383e-05,0.000121702953389134,NA
"YMR194W",2.17300712633603,3.26556646352796,42.8077630182951,1.27570695241574e-05,0.000121837672573771,"RPL36A"
"YDR511W",2.80381441522718,2.05079265398076,42.7859697504373,1.28130340280117e-05,0.000122162625801317,"SDH7"
"YGR169C-A",4.12186016314317,2.64697879518928,42.7451460842532,1.28694128222548e-05,0.000122490411272333,"LSO2"
"YMR162C",-2.17797617250895,3.00280786513728,42.6820453397283,1.2963986281951e-05,0.000123032493438713,"DNF3"
"YCL002C",-3.55574161378177,1.60000980876116,42.7584105886933,1.29705592041172e-05,0.000123032493438713,NA
"YGR130C",3.71226772580854,5.03336194484304,42.4674541488311,1.33138215047002e-05,0.000125664767770193,NA
"Q0110",-3.58057068639164,5.10242454247839,42.462401641225,1.33224209443618e-05,0.000125664767770193,"BI2"
"YNR051C",4.06217035796638,4.3428742769044,42.4496313464895,1.33450740484912e-05,0.000125664767770193,"BRE5"
"YCL005W-A",2.42202387333053,2.26423789970134,42.457424208219,1.33461265463308e-05,0.000125664767770193,"VMA9"
"YJR161C",-2.14901703832167,5.27198729146724,42.4392617651023,1.33609092169458e-05,0.000125664767770193,"COS5"
"YDR086C",2.88694256516958,3.5062341879256,42.425100984253,1.33892052682893e-05,0.000125718541203768,"SSS1"
"YGL186C",2.02958903555815,4.17348313505582,42.3963153114756,1.34355589633537e-05,0.000125900268088074,"TPN1"
"YDR399W",-2.46972440895599,3.17087356351238,42.3888281047039,1.34537822400151e-05,0.000125900268088074,"HPT1"
"YOR283W",-3.29293899828922,2.12397343668006,42.2712293648049,1.36902767788649e-05,0.000127898424672349,NA
"YBL100W-B",-2.85094329487242,5.62929197363157,42.1485085717211,1.38647603462206e-05,0.000129311533681334,NA
"YFL002W-A",-3.10665541513713,5.75346980398814,42.083090395883,1.39810845746909e-05,0.000129939534386271,NA
"YPR133W-A",2.07361348413773,2.13083342767644,42.0705509554732,1.40218763085648e-05,0.000129939534386271,"TOM5"
"YMR037C",-2.16259887116123,2.76655140877326,42.0631830389058,1.40276030794223e-05,0.000129939534386271,"MSN2"
"YNL079C",3.12654273176552,5.06688750992287,42.0481695313395,1.40440956532457e-05,0.000129939534386271,"TPM1"
"YPL179W",-2.79265168650709,4.37123948951596,42.0460756276942,1.4048778681849e-05,0.000129939534386271,"PPQ1"
"YPL048W",3.1765531657667,2.85572434557142,41.9260155576779,1.42747430692661e-05,0.000131810562868447,"CAM1"
"YNL106C",2.12553601568044,2.49702831726616,41.7856078994549,1.45375148343367e-05,0.000134014706287395,"INP52"
"YLL029W",2.05392630935716,4.53452929725143,41.7608639892512,1.4571356690909e-05,0.000134104651330548,"FRA1"
"YJR121W",2.05231303282963,7.59740120642972,41.6748767909462,1.47321928938796e-05,0.000135334035515245,"ATP2"
"YJR092W",2.80691109465326,1.08269712853431,41.7286742638464,1.47535487711483e-05,0.000135334035515245,"BUD4"
"YGL035C",-2.40899466345948,1.9369784346672,41.6055576819683,1.49023026177977e-05,0.000136473718710358,"MIG1"
"Q0045",-3.12794824901389,9.10502647703148,41.5337029241376,1.50027928294769e-05,0.000137168391583788,"COX1"
"YKL065W-A",4.31104582909463,0.503256025950991,41.4147236739169,1.52905147234396e-05,0.000139401122678447,NA
"YJL205C",2.54561308905385,2.35301595721598,41.3914424046703,1.52970700352965e-05,0.000139401122678447,"NCE101"
"YDL205C",2.12959806913159,3.69035286108227,41.3701992671973,1.53272192693589e-05,0.00013944764198005,"HEM3"
"YHR028C",-2.69753184613172,4.40046055133701,41.3498104362808,1.53656548382948e-05,0.000139494971525335,"DAP2"
"YMR255W",2.84252660810442,2.84437326877742,41.3452725223708,1.53825273916227e-05,0.000139494971525335,"GFD1"
"YJR135W-A",2.1316707192728,2.06144726866718,41.3262965685231,1.5436956878875e-05,0.000139760936425327,"TIM8"
"YKL063C",4.29390330674463,2.44178487380606,41.2695012773158,1.55535404159263e-05,0.000140587845837464,NA
"YGL140C",-2.9885283401445,3.99367552461895,41.2339774477857,1.55997960129553e-05,0.000140777413614481,NA
"YDR001C",1.87582639433273,5.07994056372104,41.1903939454304,1.56854784039776e-05,0.000140913965994479,"NTH1"
"YAL040C",-3.1412842458505,1.43143046210096,41.2560862017535,1.56859655572537e-05,0.000140913965994479,"CLN3"
"YLR099W-A",3.56548791787762,0.839744838677938,41.3265751025227,1.57004339742017e-05,0.000140913965994479,"MIM2"
"YDR259C",3.37555199729052,2.80953817906828,41.1819374801804,1.57161589228757e-05,0.000140913965994479,"YAP6"
"YLR176C",2.99869328069866,1.78184796864837,41.0841781562815,1.59418143952692e-05,0.000142506096315176,"RFX1"
"YEL062W",-2.8006370378757,1.82733962423494,41.0962777675093,1.59449170266442e-05,0.000142506096315176,"NPR2"
"YKL197C",-2.90429177282934,1.51441613228934,41.0975637802708,1.60092745881774e-05,0.000142851988632967,"PEX1"
"YDR427W",1.95395248600687,3.61233487777304,40.7261201217004,1.66686872484435e-05,0.000148498000958933,"RPN9"
"YER019C-A",2.15223529679868,3.56606274702155,40.7024341528051,1.67206383545325e-05,0.000148722866386641,"SBH2"
"YNL055C",1.98372766722843,6.41566231897192,40.6720255398669,1.6783091566547e-05,0.000149040277260819,"POR1"
"YLL040C",1.77954416303878,5.69967722918751,40.6410303613013,1.68517759180019e-05,0.000149411924062794,"VPS13"
"YIL045W",2.68367726371441,3.98051696814918,40.6237060940137,1.69031209460012e-05,0.000149540096667735,"PIG2"
"YBL099W",1.94453078625918,7.2887899577302,40.6101471403636,1.69199462824485e-05,0.000149540096667735,"ATP1"
"YLR330W",2.00673061168862,3.53952441512642,40.5474528434208,1.70642719637088e-05,0.000150475816347747,"CHS5"
"YPL004C",1.93294467547519,4.82019907737602,40.5388670378486,1.70798699590115e-05,0.000150475816347747,"LSP1"
"YNL305C",1.95661797298164,3.87005891763402,40.4552469323301,1.72711854262981e-05,0.000151920948583931,"BXI1"
"YEL027W",-2.27911391975313,5.05092470441782,40.4246279187566,1.73388964799032e-05,0.000152275986750948,"VMA3"
"YHR215W",-2.74036382007804,2.01053187282851,40.3972859439706,1.7445472286653e-05,0.000152970692428479,"PHO12"
"YMR319C",-2.77456504432823,3.04808994012472,40.3418836398252,1.75758754871122e-05,0.000153871815585284,"FET4"
"YML119W",2.63133658258417,1.82517084119577,40.2322634581098,1.78216630837974e-05,0.000155778681398091,NA
"YOL038W",2.0988856421773,3.84973360514356,40.0489612346968,1.82249515731146e-05,0.000159054122819909,"PRE6"
"YGL114W",-3.13189589702913,3.14284631369471,39.9944098015572,1.83673495982273e-05,0.000160046013400516,NA
"YPL237W",1.89239409380078,4.69881042501385,39.8488623993368,1.8713860171257e-05,0.000162810583489936,"SUI3"
"YCL067C",4.50713001589412,3.81665319873915,39.7661600968278,1.8926721096236e-05,0.000164405589803186,"HMLALPHA2"
"YER124C",2.21841590354337,2.97738703669997,39.7418525339509,1.89930086593305e-05,0.000164724411550082,"DSE1"
"YML051W",-3.41968778997967,2.50223613330243,39.7278401901543,1.90514950931576e-05,0.000164947878728192,"GAL80"
"YEL066W",-3.22837849408909,2.33409463502005,39.7170695168409,1.90842409539674e-05,0.000164947878728192,"HPA3"
"YPL236C",-2.85385262956308,1.30031270772917,39.7596876263634,1.91076475897421e-05,0.000164947878728192,"ENV7"
"YKL163W",2.74704549959632,5.3960835782084,39.5885173026009,1.93751655692656e-05,0.000166998331098562,"PIR3"
"YLR293C",2.17348773227656,2.6576209109423,39.5754576113666,1.9423575391884e-05,0.000167156828102025,"GSP1"
"YDL053C",3.22835106478799,2.10810416248949,39.5388711336163,1.95360918025519e-05,0.000167865677710817,"PBP4"
"YDL238C",-3.73479149795646,1.65871574722928,39.5750890038267,1.96616713358395e-05,0.000168684416021501,"GUD1"
"YDR430C",1.95102298434643,2.58108273836346,39.4170606570363,1.98427237065705e-05,0.000169806395139861,"CYM1"
"YDR251W",1.68600174406109,3.54177927550422,39.4081538793825,1.9853638097028e-05,0.000169806395139861,"PAM1"
"YOR198C",2.03530005479159,3.4422712862538,39.397621865158,1.98839385113487e-05,0.000169806395139861,"BFR1"
"YPR058W",-2.67628080802593,1.93886004440287,39.346733123694,2.00663079396412e-05,0.000171101382247967,"YMC1"
"YNL307C",-4.05094612723969,2.63396351818858,39.3141768893315,2.01406934717377e-05,0.000171233782732615,"MCK1"
"YDL015C",-2.62846906812107,3.03510849880589,39.3033634036432,2.0143341898323e-05,0.000171233782732615,"TSC13"
"YDL110C",2.2906264410242,4.68954277581059,39.2361156021696,2.03156102857669e-05,0.000172370414413607,"TMA17"
"YOR233W",-2.35834940789602,2.26405412122254,39.2383057111828,2.03389659248815e-05,0.000172370414413607,"KIN4"
"YJR059W",3.24175027508684,4.31626128644008,39.2048400911347,2.04034057647325e-05,0.000172653743614028,"PTK2"
"YDR270W",-2.33527076946788,2.56981698302002,39.1799074451881,2.04906457935517e-05,0.000173128855506063,"CCC2"
"YAL005C",1.99415046838914,7.68641756455973,39.1318012531447,2.06022160508e-05,0.000173807786319476,"SSA1"
"YNR069C",-2.62325033302684,2.3117491001238,39.0987899224877,2.0727521645759e-05,0.000174165376901512,"BSC5"
"YER186C",-3.11769448375393,2.17992987603767,39.103837407631,2.07298537663711e-05,0.000174165376901512,NA
"YHR101C",-3.03461808054496,1.00115643511589,39.2080285807037,2.0738441969415e-05,0.000174165376901512,"BIG1"
"YFL017W-A",2.64568462188097,1.64226854252788,39.0656733900431,2.08574895194246e-05,0.000174901357897825,"SMX2"
"YDR054C",2.43415497835483,3.25932350758197,39.0125925211956,2.09445196917537e-05,0.000175364562808062,"CDC34"
"YBL091C",1.94632723809797,4.35052617579269,38.9995033388451,2.09757181807057e-05,0.000175364562808062,"MAP2"
"YDR033W",-2.55445296902336,6.06892139045132,38.8651811491243,2.1359819577183e-05,0.000178308059079093,"MRH1"
"YOR343W-B",-2.78315467751883,5.17350018968381,38.762637756325,2.16609971381701e-05,0.000180551545007981,NA
"YGR209C",1.73875894588042,5.52563504663097,38.7375408679949,2.17337200201972e-05,0.000180804786569169,"TRX2"
"YNCG0010W",-4.10504790609184,5.58392168644355,38.7302600609579,2.17563230965056e-05,0.000180804786569169,NA
"YHL002W",2.12746015480889,3.03217733395467,38.7147105555493,2.18107392486001e-05,0.000180986879487639,"HSE1"
"YML091C",2.32193120794812,5.90588593647971,38.6586054900536,2.19686971182962e-05,0.000182026347551597,"RPM2"
"YGL037C",2.13996553926196,4.98441241574094,38.6173187394438,2.20931363058386e-05,0.000182565614317914,"PNC1"
"YJR015W",-3.07998353999225,2.38104494891279,38.6271844002354,2.20993577676498e-05,0.000182565614317914,NA
"YPL150W",-2.27192330417689,2.58813973669126,38.5493194194039,2.23207941431241e-05,0.000184121750798393,NA
"YLR384C",-2.17681455271544,3.53586125249546,38.527573768147,2.23721201411531e-05,0.000184272137493995,"IKI3"
"YPL075W",-2.53123281562627,2.95455565007826,38.518400847699,2.24137188054122e-05,0.000184342077265192,"GCR1"
"YPR156C",-2.00386561236151,4.38093615704283,38.3484256229049,2.29228431423865e-05,0.000187882255321721,"TPO3"
"YJR074W",-2.57877566945096,2.12316622079722,38.3557577961552,2.29405419155435e-05,0.000187882255321721,"MOG1"
"YGL048C",1.86263282774021,3.92300629367293,38.3416972036845,2.29453903769343e-05,0.000187882255321721,"RPT6"
"YMR071C",1.97939904787232,2.52240260258352,38.3124967367798,2.30510128773298e-05,0.000188469955508036,"TVP18"
"YKL176C",-3.24652243164623,3.1549224238457,38.2657955416632,2.31975986772634e-05,0.000189390365740473,"LST4"
"YML129C",3.55376791125905,2.83295298984636,38.2508744318252,2.32487051585878e-05,0.00018952970764717,"COX14"
"YLR048W",-2.77248214010619,4.14560868824801,38.2237711966516,2.33211827567645e-05,0.000189842610511206,"RPS0B"
"YPR008W",2.35556527284083,4.55687340546492,38.1424147389324,2.35806185555798e-05,0.000191566240465664,"HAA1"
"YER049W",-3.02121985491187,2.35954409446753,38.1472412005114,2.36017314941533e-05,0.000191566240465664,"TPA1"
"YJL137C",2.55111333317773,2.13675172675199,38.1196887083989,2.36820051862944e-05,0.000191603416367153,"GLG2"
"YBR295W",-2.73275621745746,2.5903005614058,38.1156021732378,2.36935517898866e-05,0.000191603416367153,"PCA1"
"Q0070",-2.97241740775888,8.48785702997399,38.1022552815201,2.37095463141107e-05,0.000191603416367153,"AI5_ALPHA"
"YBR159W",-2.0416895576519,3.07014366829033,38.0028677702664,2.40485556767139e-05,0.000194061388417309,"IFA38"
"YGR053C",2.99838273124331,1.52942505986499,37.8115058472941,2.47650300864626e-05,0.000199351638759219,NA
"YDR352W",-3.52331382471884,1.45460044497925,37.8548283695894,2.47757424607363e-05,0.000199351638759219,"YPQ2"
"YNR016C",-3.09669594061416,5.77614672161553,37.6856652055249,2.51174692029085e-05,0.000201809622686572,"ACC1"
"YDR135C",-2.73543353848312,4.82989549222436,37.657328769562,2.52182438792879e-05,0.000202327351469561,"YCF1"
"YMR311C",3.71065262285326,4.67455633043931,37.6466692777974,2.52556825209486e-05,0.000202336173059916,"GLC8"
"YOR349W",-2.93291509277572,2.35479733252822,37.6000630161115,2.54678750845875e-05,0.0002037430006767,"CIN1"
"YDR400W",-4.10428881228521,1.58142630819506,37.6697540272737,2.55101277913822e-05,0.000203788223159851,"URH1"
"YGR233C",-1.94592416575147,3.06575424675267,37.5583190055818,2.55775833724468e-05,0.00020403436134353,"PHO81"
"YAL026C",-2.39727891095738,2.30441592031704,37.5356953683116,2.56814445377757e-05,0.00020434004712022,"DRS2"
"YDL003W",3.22770354306735,1.61097180711056,37.6257301938703,2.56893019008897e-05,0.00020434004712022,"MCD1"
"YPR118W",-3.70764826517696,1.6818584733508,37.5471702316419,2.58082809097106e-05,0.000204993592161582,"MRI1"
"YKL157W",-2.75993662311968,4.4707434628042,37.4740586448926,2.58705959731182e-05,0.000205195838145758,"APE2"
"YGR201C",-2.71890160297365,3.03742667780925,37.4290656083792,2.61224750821467e-05,0.000206898920707529,NA
"YCL045C",-2.46762728028907,2.75764398517522,37.3030481100004,2.65147256338298e-05,0.000209707375467563,"EMC1"
"YLR301W",-2.15936030213056,2.77652034579757,37.2788597347222,2.66026248271998e-05,0.000210104134805459,"HRI1"
"YLR141W",3.51894655383106,0.506877804604562,37.3593805312468,2.68768766482659e-05,0.000211969474755729,"RRN5"
"YOR008C",-2.03991098657003,2.99482151381637,37.1710241090085,2.70021659850078e-05,0.000212656379355761,"SLG1"
"YGR204W",2.32977109638504,3.73780071594744,37.142841752493,2.71015769209726e-05,0.000212970205227749,"ADE3"
"YDR119W",-2.82281160398083,2.33223034709122,37.1496316311191,2.71185121240075e-05,0.000212970205227749,"VBA4"
"YFL068W",-2.99695108032446,1.75106516575102,37.074657610528,2.75956405003935e-05,0.000216412008881959,NA
"YFR040W",2.09606474669572,4.80398187116107,36.9799935182928,2.77248848511139e-05,0.000217119773348808,"SAP155"
"YBL045C",1.64805445939033,5.79130545002854,36.9447986745087,2.78618554079239e-05,0.000217885970381068,"COR1"
"YPL036W",-3.44143175327021,2.61140385237533,36.8929308510597,2.81110756204236e-05,0.000219526604564542,"PMA2"
"YER132C",-2.568985777853,3.20552943732112,36.8708101103358,2.81708996938012e-05,0.000219685671561743,"PMD1"
"YLR346C",2.38544511444981,1.31293011971128,36.9790558131037,2.82635102594461e-05,0.000220099615558876,"CIS1"
"YNL244C",1.73042204662279,4.06410207121233,36.7610876670789,2.85981722309089e-05,0.000222253084631134,"SUI1"
"YJR014W",2.55201133126759,2.45703420715323,36.7622612335279,2.86198745834273e-05,0.000222253084631134,"TMA22"
"YNL012W",2.74770807295801,0.656046696091834,36.8022872689412,2.88609865803835e-05,0.000223813333258461,"SPO1"
"YJL165C",2.13914424916917,4.35571488733777,36.5776712882498,2.93513961551143e-05,0.000227247446424527,"HAL5"
"YLR364W",3.71238036655665,0.622909205719084,36.706628431194,2.9385445658344e-05,0.000227247446424527,"GRX8"
"YER140W",-3.21527438937505,1.53067015577626,36.5932948943773,2.94961858167955e-05,0.000227787465503353,"EMP65"
"YGR240C-A",3.43540286917088,0.551780285207108,36.660811826576,2.96860703920149e-05,0.000228936343410996,NA
"YOL155C",-2.34112573437913,5.42012922035763,36.467512994668,2.98126743774533e-05,0.000229594703919308,"HPF1"
"YPL273W",-2.61908504385686,2.14039362415933,36.3806558847543,3.02435967368548e-05,0.000232591638992828,"SAM4"
"YCR023C",-2.28276715161135,2.31267196087452,36.1587070357372,3.11992776860339e-05,0.00023961045262874,NA
"YCR003W",2.50870424439628,1.89131683732511,36.1262033204395,3.13578248039258e-05,0.000240496375355728,"MRPL32"
"YML054C",-1.95077234404201,4.58100441393081,36.0869088659052,3.1481528550007e-05,0.00024096215744659,"CYB2"
"YJR137C",2.61303597110694,4.95642305155305,36.0785641787559,3.15186334631924e-05,0.00024096215744659,"MET5"
"YPR052C",2.45068568896681,2.19964414011915,36.0830658750118,3.15483859156904e-05,0.00024096215744659,"NHP6A"
"YMR165C",2.43480834297596,1.82847671000866,36.0321873715397,3.18054453358512e-05,0.000242592766616465,"PAH1"
"YOR023C",2.0553807553713,2.84574535340644,35.999841719476,3.18915389142851e-05,0.000242916673973652,"AHC1"
"YPL226W",-3.2581197255223,3.80962839034541,35.9417681587614,3.21514781452472e-05,0.000244562063268765,"NEW1"
"YOR396W",-2.69034585287219,2.73488430531161,35.7680182067059,3.30205656025819e-05,0.000250830162721932,"YRF1-8"
"YGR237C",2.5022579932739,2.86384266598006,35.7220693620751,3.31965901287773e-05,0.000251823724573613,NA
"YBR126C",1.66185657419398,4.799617096465,35.6211159699549,3.36675243296065e-05,0.00025474207728358,"TPS1"
"YGL251C",-3.30881863993584,1.36143398935688,35.7415259902172,3.36728033190938e-05,0.00025474207728358,"HFM1"
"YHL050C",-2.45770646346246,2.81030000885245,35.6173660164686,3.37308676065604e-05,0.000254835102894611,NA
"YMR241W",-2.95782866143528,3.41286173898569,35.5820848857393,3.38744205703566e-05,0.000255572864140577,"YHM2"
"YKR067W",1.7657079196099,3.3132580481778,35.4918422661307,3.43136797964987e-05,0.000258536629373349,"GPT2"
"YDR153C",2.2866670187748,2.38263343674698,35.4728903028025,3.44269269272912e-05,0.000259039363690753,"ENT5"
"YJL077C",3.27681386025432,1.26365294821406,35.4427192682989,3.48811607530844e-05,0.000262102973108197,"ICS3"
"YHR106W",-2.47235235045494,2.41619594078837,35.3585805441103,3.50185841979124e-05,0.000262780966056572,"TRR2"
"YPL006W",-2.81807521724025,3.59262469200119,35.3151915834446,3.52106052629205e-05,0.000263866285469638,"NCR1"
"YPL203W",-2.36448303277852,2.61076612695728,35.2175030137122,3.57351438900567e-05,0.000267437205886876,"TPK2"
"YLR396C",-2.40567874248633,2.13302062669963,35.0818127137748,3.64770849180675e-05,0.000272623367548725,"VPS33"
"YIL006W",-3.56938719083389,0.943458680156198,35.1862223682811,3.65563367922782e-05,0.000272849441366495,"YIA6"
"YER131W",2.17383976314715,3.90814175140884,35.034422837504,3.66811715184813e-05,0.00027329610660466,"RPS26B"
"YDL021W",-2.08107459082234,3.69737347191555,35.0285081407501,3.67143476545053e-05,0.00027329610660466,"GPM2"
"YDR160W",-2.35271802273284,1.83121831251023,35.0177519852472,3.68526827936934e-05,0.000273959596522409,"SSY1"
"YDR322C-A",1.7307752845284,4.61123810235383,34.9807273759533,3.6965707821772e-05,0.000274297747699198,"TIM11"
"YCR039C",4.50565042686288,3.78783533413613,34.9767396208484,3.6996696932848e-05,0.000274297747699198,"MATALPHA2"
"YER155C",-1.89745266756868,4.35830347851781,34.879052288654,3.75235998815094e-05,0.000277834314016283,"BEM2"
"YLR324W",2.66314755329043,2.11950503419947,34.7893860998449,3.80675327711124e-05,0.000281487413638186,"PEX30"
"YMR169C",2.00584776505947,3.15705665190728,34.7575383447259,3.82201628916987e-05,0.000282027843877402,"ALD3"
"YBL058W",1.82127381309954,3.34688253992304,34.7515212736416,3.82419220774854e-05,0.000282027843877402,"SHP1"
"YER190W",-2.57969195415179,2.37560789982365,34.6940759030078,3.86861932845112e-05,0.000284926883873225,"YRF1-2"
