"","logFC","logCPM","F","PValue","FDR","GeneSymbol"
"YMR309C",-0.51021149833351,2.49870380155624,5.29701942017917,0.0371617989367801,0.0854675326228797,"NIP1"
"YDR312W",-0.658610902501027,1.59756337466678,5.29189638267199,0.0372453025666627,0.0856242133324435,"SSF2"
"YOR086C",0.373859952006916,5.0440515663083,5.2893476879377,0.0372765859845475,0.0856607638307719,"TCB1"
"YKL159C",-1.0153288098868,0.224325372922987,5.28608809650757,0.037425197924948,0.0859667912731479,"RCN1"
"YDR441C",-0.622263493084526,1.69712903037091,5.27678712494755,0.0374789904562122,0.0860548531382224,"APT2"
"YML048W",-0.447504534621077,3.84495131265397,5.27336474623059,0.0375240229852724,0.0861003184262857,"GSF2"
"YLL018C",-0.466481084864985,4.05919010754239,5.27298982125134,0.0375297185381816,0.0861003184262857,"DPS1"
"YHR089C",0.467728903203374,2.0440675681186,5.26886223470966,0.0375978374284545,0.086204263127394,"GAR1"
"YJR130C",-0.506457944220235,2.43640994621107,5.26820995212501,0.0376059905058262,0.086204263127394,"STR2"
"YPL046C",-0.866771207536556,0.0296957708837713,5.24745668961513,0.0380589681558479,0.0872067220953749,"ELC1"
"YOR038C",-0.58789404740497,1.60662652903046,5.2357884248663,0.0381188785109973,0.0873080689219387,"HIR2"
"YNL135C",-0.39703893144914,3.5056386779964,5.23244955692202,0.0381651066155587,0.0873780072514106,"FPR1"
"YBL067C",0.422293662530239,3.04952185852116,5.22522152318596,0.0382801822452963,0.087605447900456,"UBP13"
"YGR095C",-0.492477912289993,1.9197053413363,5.22253043886716,0.0383264804042428,0.0876753668409301,"RRP46"
"YGR126W",0.96300549281986,-0.0331832431653609,5.2264765440981,0.0383908551624628,0.0877865632626664,NA
"YDR111C",0.581514021153914,0.806882625364155,5.21206174592691,0.0385174187610838,0.0880398143110487,"ALT2"
"YFR013W",0.541562160534553,1.827678527291,5.20726270021464,0.0385711186939583,0.088093495716044,"IOC3"
"YLR206W",0.449839718335964,3.58908804075908,5.20684451202575,0.0385725471544029,0.088093495716044,"ENT2"
"YPL096W",0.509642548788051,1.96492872391001,5.19281086238986,0.0388022334475121,0.0885690404971652,"PNG1"
"YKL063C",-0.997034755056498,2.44178487380606,5.19228069226739,0.038812582401775,0.0885690404971652,NA
"YGL163C",0.432632806083523,3.58641135090939,5.19046430112871,0.0388361509465825,0.0885865171940072,"RAD54"
"YMR266W",-0.436725730711335,3.44825153245498,5.18182232300751,0.0389759085478535,0.0888689020452286,"RSN1"
"YLR248W",0.405886687805335,4.76836765798546,5.18005589209007,0.0390037392581729,0.0888791083073075,"RCK2"
"YNL278W",0.760118602117699,1.66718912114459,5.18001528918087,0.0390123097527046,0.0888791083073075,"CAF120"
"YNL240C",-0.574000807457693,1.59233174979456,5.17674355864612,0.0390653447199715,0.0889294282980025,"NAR1"
"YPL193W",0.68544173229386,1.44112211529809,5.17648106635376,0.0390726502467153,0.0889294282980025,"RSA1"
"YOR371C",0.543245760293888,1.97432698454393,5.17555051774584,0.0390823116101315,0.0889294282980025,"GPB1"
"YPL118W",-0.443036656908527,3.04657771921789,5.17161554767135,0.0391425125652947,0.0890300285798861,"MRP51"
"YKL044W",0.81315982434386,0.274957340361543,5.17446281978849,0.0391729282213275,0.0890628274137818,"MMO1"
"YGR147C",-0.421505016731273,2.46848426326346,5.16425268741301,0.0392636597803581,0.0892326765947077,"NAT2"
"YDL143W",-0.395448764828808,3.31121080158777,5.15133041271482,0.0394742620638644,0.0896747006004068,"CCT4"
"YBR298C",-0.472968259722258,3.43583056401551,5.1495040236296,0.0395044390946024,0.0897066545182488,"MAL31"
"YKL087C",-0.394149560057709,3.61488067699851,5.14715125430092,0.0395426715744514,0.0897538520324309,"CYT2"
"YLR145W",-0.75212159857223,0.823376768195946,5.1485475055756,0.0395574628030865,0.0897538520324309,"RMP1"
"YBR267W",-0.507281691831811,1.59291402291129,5.13576147394755,0.039737891291445,0.0901265086398231,"REI1"
"YML124C",-0.72111488929637,1.9783154465685,5.13314231962174,0.0397787930128421,0.0901825405111991,"TUB3"
"YGL144C",0.551979319613059,1.79541135896354,5.12427872998424,0.0399350450435126,0.0904999311364583,"ROG1"
"YNCL0003W",-0.752493492258855,5.10883579545142,5.1208640502179,0.0399782555514085,0.0905609954883006,NA
"YNL267W",0.38811462232786,2.78109796899724,5.11208237502881,0.0401271089147004,0.0908612209992078,"PIK1"
"YJL126W",-0.771896058415455,0.311421096771159,5.11389375203644,0.0401994727769778,0.0909880749683789,"NIT2"
"YBR241C",0.68339894188621,2.20482514325284,5.10449664676783,0.0402565760447174,0.0910647854366997,NA
"YDR177W",-0.444931630168989,3.58221608342835,5.10375211859186,0.0402660743076786,0.0910647854366997,"UBC1"
"YDR448W",-0.795073162831817,0.631565995622743,5.10350192798507,0.0403080960646299,0.0911228091302717,"ADA2"
"YDR367W",-0.49077394436091,1.95375980916193,5.10019880788953,0.0403299316234163,0.0911351701620056,"KEI1"
"YGR032W",0.53804081441566,7.09363940833536,5.09712274120011,0.0403770646435258,0.0911839572845399,"GSC2"
"YER040W",0.479558380774158,1.96086963918224,5.09716003175015,0.0403842741852865,0.0911839572845399,"GLN3"
"YIL034C",-0.466899261628257,2.81755576956235,5.09113596147565,0.0404802371928834,0.0913635835792359,"CAP2"
"YNL270C",0.84443692603853,0.549131965937978,5.08459349529157,0.0406429956327192,0.0916937600012077,"ALP1"
"YPL180W",0.48545709357872,1.85193436952277,5.07729635493337,0.0407195183248718,0.0918291932089455,"TCO89"
"YBR131W",0.667777575140259,0.945001221244071,5.07662175442202,0.0407545970134392,0.0918710915671375,"CCZ1"
"YNL231C",-0.529526211685284,4.60146931126378,5.06125581381566,0.0409888149178001,0.0923616841207247,"PDR16"
"YNL316C",-0.840819969582402,0.133449621335197,5.0659731295015,0.041006779630695,0.0923647851875848,"PHA2"
"YBR172C",-0.691386955581077,2.73487887947767,5.05882108030933,0.0410325937658747,0.0923855568493289,"SMY2"
"YML108W",-0.711479458937747,0.738110246545582,5.05461988488009,0.0411456519547968,0.0926026637365839,NA
"YCL004W",0.57398739936854,1.09418241747493,5.05129539664421,0.0411806343765816,0.0926439483671945,"PGS1"
"YDL128W",0.575454068620814,3.31445794838198,5.04132759938236,0.0413340418118694,0.0929515124428468,"VCX1"
"YMR129W",0.413068322153063,3.13890290489106,5.03394871074086,0.0414628877210761,0.0932036168070051,"POM152"
"YMR168C",0.631478655642027,1.40859802288814,5.02391872052556,0.0416626710392015,0.0936149121655666,"CEP3"
"YCR016W",-1.08235382724914,1.82021514206452,5.00857570019139,0.0419156573564896,0.0941453731992473,NA
"YER009W",-0.490675781705868,2.89077440357906,5.0057489085145,0.041958631774316,0.0942038958545932,"NTF2"
"YIL084C",0.561377366527965,1.12618727760016,5.00365684159957,0.0420106276568351,0.0942826178126796,"SDS3"
"YMR039C",-0.98351305111545,3.29666317193235,4.99974907234274,0.042064727040915,0.0943659952311905,"SUB1"
"YPR190C",-0.483418134024127,1.7974016056694,4.99635626983104,0.0421288654396244,0.0944718174658995,"RPC82"
"YLL023C",0.513062849502184,2.6124796240341,4.9931623210372,0.0421824631009792,0.0945368502672099,"POM33"
"YDR253C",-0.924905332865791,3.3424724364811,4.99317011631615,0.0421918234400173,0.0945368502672099,"MET32"
"YHR127W",-0.766314177403385,0.386915980858307,4.99428713649023,0.0422213874099942,0.0945650382537602,NA
"YKL151C",0.390602997949077,4.33937613994087,4.98723901848705,0.0422854867043626,0.0946705227060276,"NNR2"
"YCR083W",0.456024077547952,2.26675932679392,4.98308007710599,0.0423633039184157,0.0947674032568996,"TRX3"
"YGL167C",-0.490474062451937,3.73869485874318,4.98280633336665,0.0423650470004515,0.0947674032568996,"PMR1"
"YGL119W",-0.566403380413694,1.92690001732506,4.98239985097862,0.0423798193444109,0.0947674032568996,"COQ8"
"YEL056W",-0.587607374913482,1.28004809154188,4.97786456701769,0.0424654993366381,0.0949208752735452,"HAT2"
"YGL133W",0.580155235984655,3.9973095507617,4.97437921366861,0.0425160351497741,0.094995699724696,"ITC1"
"YIL153W",-0.853382359640937,0.968236825405894,4.97245485435912,0.0425900538527447,0.0951229120946982,"RRD1"
"YGL252C",0.389896297055696,3.29130414854752,4.96524538582415,0.0426809407614976,0.0952876817000876,"RTG2"
"YLR291C",-0.579577185655027,0.975283962035417,4.96044085652956,0.0427858187743824,0.0954835426596238,"GCD7"
"YNL011C",0.493265985587159,2.33883702717343,4.95776390297296,0.0428181924245195,0.0955175061777743,NA
"YNL177C",-0.482719769722306,2.28060050355926,4.95511677376481,0.0428662297207229,0.0955863704785684,"MRPL22"
"YLR154C",-0.775648313202558,0.786745435055475,4.95308930679658,0.042929822094955,0.0956898516512047,"RNH203"
"YBR272C",0.566879452706635,1.3224411575495,4.95118099377177,0.0429494299741657,0.0956952485378769,"HSM3"
"YPR088C",0.438118556961984,2.93057725611774,4.94941953847368,0.0429679885171747,0.0956983040254515,"SRP54"
"YNL010W",-0.438788014577359,2.87077800730755,4.94803408936119,0.0429932950439448,0.095716380169806,NA
"YKL198C",0.708265212237906,0.6624483865111,4.9411969501852,0.0431640755870547,0.096058182601407,"PTK1"
"YAL025C",-0.821854070605179,1.00147112914438,4.9287225946076,0.0433745242015729,0.0964879547560358,"MAK16"
"YFL024C",0.409627940742846,2.44444562915782,4.92019147738401,0.043504527765962,0.0967385026361329,"EPL1"
"YOR061W",-0.433627242338096,2.6141355257119,4.91553651384025,0.04358974130702,0.09688929325249,"CKA2"
"YER090W",-0.63109533616699,2.75121229655566,4.91358444059152,0.0436259269065637,0.0969086613463463,"TRP2"
"YLR273C",0.610062739682397,1.0832900805461,4.9141845502589,0.0436332640077748,0.0969086613463463,"PIG1"
"YAL034C",0.48462595915681,3.26748690773876,4.89940336510742,0.0438883420258075,0.0974192716213001,"FUN19"
"YPR009W",-1.08107945891812,0.624057661950288,4.90125048295262,0.0438981595721699,0.0974192716213001,"SUT2"
"YKL021C",-0.708027525343425,1.08486854833232,4.88531308297496,0.0441675969759968,0.09797815934755,"MAK11"
"YKR011C",-0.559949718299894,3.93875975148968,4.88310723517824,0.0441932953580283,0.0979961244737163,NA
"YFR021W",0.595907633739568,1.18124741784409,4.88127665250893,0.0442436169502097,0.098068654131675,"ATG18"
"YNL116W",0.496647558327553,1.3575890572923,4.87926389595239,0.0442776693624252,0.0981050787942632,"DMA2"
"YHR133C",-0.496598496758092,1.4005162386118,4.87343727768977,0.0443862253608552,0.0983064848087676,"NSG1"
"YDR054C",-0.523739153367017,3.25932350758197,4.85829747383494,0.04466242703395,0.0988788841849039,"CDC34"
"YER030W",-1.12891310948655,3.33636188586901,4.85047582043289,0.0448124213074134,0.0991715269633059,"CHZ1"
"YJR143C",-0.675045592574723,3.30720810393328,4.84661214771142,0.044885590747054,0.0992939885894306,"PMT4"
"YBR076W",0.847693287742012,0.320139219248077,4.84904371215371,0.0449184505068208,0.0993272170063455,"ECM8"
"YLR251W",0.547091478518963,1.51741281752202,4.83752179229216,0.0450695005567104,0.0996216669709264,"SYM1"
"YMR276W",-1.09351875777972,1.27633121976635,4.83267530754487,0.0451678935996096,0.0997995363343754,"DSK2"
"YLR137W",0.901149648826488,0.610027793307481,4.83020678014473,0.0452639060801639,0.0999720067649158,"RKM5"
"YDL220C",0.741005165293288,0.260077761034388,4.82981159343843,0.0453155536149447,0.100046392754961,"CDC13"
"YBR006W",0.411612166248018,3.47624741635301,4.82154119208889,0.0453679055699631,0.100122274361298,"UGA2"
"YNR018W",-0.395320133832584,3.9136838635381,4.81757952051252,0.0454442702710027,0.100251068490072,"RCF2"
"YMR131C",-0.568933848009006,1.98303546951672,4.81063094280217,0.0455857436060526,0.100523334811287,"RRB1"
"YDR301W",0.409578098216916,2.37702010072739,4.80927256251574,0.0456091015692004,0.10053502673686,"CFT1"
"YLR361C-A",-0.621842265552615,0.610747905890505,4.79680474900071,0.0458875903851848,0.101108865557859,NA
"YER089C",-0.57994452084029,1.66005678464295,4.79088289616767,0.0459732487247701,0.101257535165949,"PTC2"
"YNCI0013W",-0.788333023698646,0.557996026430962,4.78866921438969,0.0460535444863389,0.101394280624727,NA
"YGL146C",-1.17125500620585,-0.110626656334818,4.79397532526322,0.0460785785292822,0.101409298518199,"RRT6"
"YOR271C",-0.53388091394441,1.8682396931736,4.78397086843531,0.0461074058423252,0.101432649438983,"FSF1"
"YAL049C",-0.399849397394039,3.63818814973566,4.77082304651569,0.0463631065571353,0.101954888353132,"AIM2"
"YBL064C",-0.358741444470762,6.06317710061213,4.76718175987284,0.046434755096313,0.102072134376735,"PRX1"
"YPL146C",-1.06146051572781,2.38898153860183,4.76499629295347,0.0464833855445255,0.102094662001183,"NOP53"
"YIR039C",-0.427994574085622,2.59753274263072,4.76473594452913,0.0464857733496066,0.102094662001183,"YPS6"
"YML127W",-0.43538929931332,1.87582664142055,4.76425216640824,0.0465000112850217,0.102094662001183,"RSC9"
"YGR035W-A",0.721000674380057,0.354015215310638,4.76665860049052,0.0465207925301073,0.10210002869832,NA
"YJL133W",0.59664564801258,1.04816628629825,4.76063146212527,0.0465873196172059,0.102205750838693,"MRS3"
"YHR074W",0.538266057524917,2.58270365383045,4.74546274797579,0.0468726465958229,0.102791215535857,"QNS1"
"YMR247C",0.435782746306778,3.27287480328504,4.74349833328045,0.0469113906654638,0.102835678435158,"RKR1"
"YHR109W",0.822669957172068,0.512776339242909,4.74471992643285,0.0469433653710222,0.102865272879123,"CTM1"
"YJL050W",0.460432828278555,3.11119503856073,4.74038976579982,0.0469735407519158,0.102890902795699,"MTR4"
"YDL182W",-0.469473466008732,3.43784642693214,4.73818309137928,0.0470177162442164,0.102947166357765,"LYS20"
"YKL150W",0.368355529672831,6.01956047144564,4.73556006055001,0.0470696190807862,0.103020298365494,"MCR1"
"YGL172W",0.46096142908406,1.688640488169,4.73355006262357,0.047117811322069,0.103085254790287,"NUP49"
"YCL009C",-0.676153387867293,1.82485342263714,4.73198707346248,0.0471507711456426,0.103116847501547,"ILV6"
"YBR084C-A",-0.391597916357583,4.68978095771084,4.72822115027694,0.0472186185146216,0.103224683113236,"RPL19A"
"YOR365C",0.650067193164429,0.88227367508607,4.7249561736525,0.0473151639786249,0.10339514640227,NA
"YHR216W",-0.611307307501613,1.52709352641056,4.71842441366683,0.0474286059267691,0.103602384386132,"IMD2"
"YDR453C",0.688723204051026,0.518965201627971,4.71963213316662,0.0474489662322009,0.103606213325841,"TSA2"
"YOL053W",-0.728135855214803,1.11666982989943,4.71628667591695,0.0474793875835082,0.103631999241464,"AIM39"
"YKR072C",0.513350869655609,2.91272620330084,4.71026884695867,0.0475866301235065,0.103825374814923,"SIS2"
"YDL209C",-0.825721183481799,0.0202236350545304,4.71480885488265,0.0476199757534172,0.103857432430485,"CWC2"
"YMR237W",-0.519810703621388,1.99303283537624,4.70321585238525,0.0477391681203479,0.104076620240445,"BCH1"
"YHR036W",0.46857013478403,1.37533799967836,4.69346563550057,0.0479446855400891,0.104483760895192,"BRL1"
"YNL187W",0.800670122212231,-0.149592881234802,4.69162218996848,0.0480119488558675,0.10458940971419,"SWT21"
"YAL005C",-0.411392731571404,7.68641756455973,4.68723583587001,0.0480596705258282,0.104652422951823,"SSA1"
"YHL011C",0.535559763549475,1.68622505040434,4.67162223985032,0.0483987094113303,0.105310766344766,"PRS3"
"YKL041W",-0.505171072900477,2.0301039763599,4.67106850653961,0.0484010435120631,0.105310766344766,"VPS24"
"YER159C",-0.886491985199168,2.91115048933379,4.67027204098057,0.0484187431470187,0.105310766344766,"BUR6"
"YOL096C",0.453734987182459,2.03359956246711,4.65033510825395,0.0488369725720436,0.106178939196071,"COQ3"
"YKL205W",-0.595270313416424,1.83107114357789,4.63849036863761,0.0490907909260845,0.106689119389711,"LOS1"
"YER186C",0.525263241700748,2.17992987603767,4.63091770191056,0.0492544439539747,0.107003021434152,NA
"YLR105C",0.64506952672712,1.17710916305519,4.62552216692937,0.0493786937814524,0.107231110364714,"SEN2"
"YNL090W",-0.560483832357104,0.925349560555245,4.62107048829324,0.0494856453595555,0.107421471096298,"RHO2"
"YER112W",-0.833274924041202,2.2149420801443,4.61553922517871,0.0495786707974994,0.10758146492614,"LSM4"
"YDR443C",0.577248984149605,2.45291428449144,4.6116552645876,0.0496615609870095,0.107719350048956,"SSN2"
"YIL151C",0.420564113276784,3.46122643136218,4.60936655025569,0.0497083466615945,0.107778845098037,"ESL1"
"YJR106W",0.763983721846219,0.941905180117318,4.60976058522001,0.0497518672664986,0.10783121718173,"ECM27"
"YPL225W",-0.479658497206884,3.73847542897607,4.60291897562926,0.0498472813826138,0.107995977719219,NA
"YLR067C",-0.550972153149606,1.94429394027186,4.59755180596987,0.0499683718748522,0.108216217269225,"PET309"
"YLL001W",-0.383669079420436,2.96345100211079,4.59528873826731,0.0500138114340155,0.108272512466796,"DNM1"
"YDL140C",0.436272383590876,5.13462592962043,4.58329507612583,0.0502736477283335,0.108790646448022,"RPO21"
"YLR318W",0.69522276566205,0.365532776537379,4.58599151823683,0.0502922277221998,0.108790646448022,"EST2"
"YNR064C",-0.727679671754008,0.989696975186995,4.5756574642006,0.0504666516223664,0.109125559702266,NA
"YOL107W",-0.713170635902363,0.355333880013755,4.56887696552984,0.0505161157440996,0.10919011353383,NA
"YDL010W",-0.450396838958586,2.55436105308838,4.5640411299032,0.0506996704772571,0.109544340402549,"GRX6"
"YPR068C",0.650570868414972,0.383519814024527,4.56452348398676,0.0507911026549428,0.109693935963529,"HOS1"
"YML006C",0.516981474829188,1.9979663014182,4.55927185258448,0.0508083083423029,0.109693935963529,"GIS4"
"YMR091C",-0.501095248493961,2.32724619900163,4.55702702867212,0.0508552528908212,0.109752731820191,"NPL6"
"YOR036W",0.396764805525442,3.28225489541409,4.5557067540797,0.0508823853166707,0.109768741357312,"PEP12"
"YDL121C",-0.61396148011881,0.834477108273855,4.55480982095264,0.0509272612712327,0.109823001842844,NA
"YDL078C",0.38472124861556,4.16726959508709,4.54844902480866,0.0510430651980742,0.110030114991435,"MDH3"
"YJR139C",-0.464940286666201,4.48654980282117,4.54711196693464,0.0510727059357433,0.110051403502407,"HOM6"
"YKL070W",0.50361736223337,1.66763189031451,4.54624148140972,0.0511779389331876,0.110235498638293,NA
"YMR063W",0.913144575627742,-0.352163177491146,4.53909429492119,0.0513022803201764,0.110441202030012,"RIM9"
"YDR194C",-0.476561626843943,4.13402968765054,4.53585193804742,0.0513244188321131,0.110441202030012,"MSS116"
"YDR127W",-0.552510134482348,3.89959549491892,4.53489036435239,0.0513460598515024,0.110441202030012,"ARO1"
"YGL194C",0.546892741094503,1.26053113514111,4.53526277026789,0.0513527787456361,0.110441202030012,"HOS2"
"YPR018W",-0.861589608563681,2.12878379496332,4.53015795244191,0.0514562958970539,0.110587277602608,"RLF2"
"YFL038C",-0.341532247256086,4.07966013340113,4.52958307477848,0.0514651394582625,0.110587277602608,"YPT1"
"YIL075C",-0.424427428681327,5.47128254331148,4.5288942431049,0.051480284401214,0.110587277602608,"RPN2"
"YPL076W",0.789422700676936,0.616374431730469,4.52810743566295,0.0515524417771373,0.110660149903339,"GPI2"
"YKL047W",0.510093252696527,1.24894463758085,4.52645162124934,0.0515539563306865,0.110660149903339,"ANR2"
"YFR020W",0.560090870277268,1.15091367445603,4.52328519384864,0.0516662279205356,0.110858403491924,"CSS2"
"YGL242C",-0.74711202463288,0.636892065205466,4.52021100718164,0.0517356325798953,0.110964561712195,NA
"YDL047W",0.474992366341033,1.84279333758371,4.51535019232506,0.0517921215368107,0.111042946752777,"SIT4"
"YDR434W",-0.503330040979247,1.75771843508623,4.50888025695013,0.0519460835045936,0.111330174347027,"GPI17"
"YPL041C",0.717733879408235,0.471086671636504,4.51037109724459,0.0519705770383962,0.11133981260092,"MRX11"
"YMR270C",-0.655164610352411,1.19453923052465,4.49332452051363,0.0523026240974521,0.112008081144082,"RRN9"
"YHR175W",-0.603739068233636,1.48324794431853,4.46331814083292,0.0530201325264768,0.113500998811005,"CTR2"
"YMR296C",-0.436768393273186,2.5263988973372,4.45926787264115,0.0530787677016195,0.11358285110016,"LCB1"
"YDR160W",-0.42315674087803,1.83121831251023,4.45804693898659,0.0531143740067814,0.113615380126684,"SSY1"
"YBR228W",0.684743136777507,0.827882165995142,4.44852062187271,0.0533732470139537,0.11412528393767,"SLX1"
"YCR067C",0.482436727075373,1.64507082766141,4.44563657554351,0.0534129028991438,0.114166235448151,"SED4"
"YPL173W",-0.59875925260622,1.86090768073043,4.44092008614568,0.0535107553401388,0.114304106280585,"MRPL40"
"YJL108C",0.833753170296955,0.48036753469089,4.44467938458104,0.0535184635548643,0.114304106280585,"PRM10"
"YNL145W",-0.980997005864125,0.403365091521086,4.43364641826004,0.0538132178678721,0.114889569435702,"MFA2"
"YNL098C",-0.439611458098508,3.37310036613335,4.42582043528323,0.0538624416096106,0.114950584470031,"RAS2"
"YCL016C",0.642899348946729,0.271067378745599,4.42327306080677,0.0539737249000267,0.11514394645339,"DCC1"
"YML077W",-0.714359348397091,0.266468592904631,4.42096035544383,0.0540577891527427,0.115279115282448,"BET5"
"YGR257C",0.427766614132027,2.23188601513929,4.41486594822756,0.0541303415224707,0.115389640733965,"MTM1"
"YBR001C",0.491811762816954,3.32713593574598,4.40731409309407,0.0543035933985096,0.115714660559855,"NTH2"
"YMR062C",-0.413494647517109,2.59011723947367,4.39733688818112,0.0545445501744913,0.116183647808557,"ARG7"
"YPL107W",0.424338147685546,2.09365195955552,4.3953540127646,0.054595187160839,0.116206000691028,NA
"YER118C",-0.7308937283065,1.04302797529729,4.39614491752817,0.0545967848074228,0.116206000691028,"SHO1"
"YNL329C",0.432573379548131,2.3765111588791,4.39370788653244,0.0546342583827316,0.116241326203687,"PEX6"
"YHR157W",0.810639967545522,-0.282234153308215,4.39466188464372,0.0547143010532835,0.116334273676058,"REC104"
"YOR035C",0.535765415251941,2.71750024351035,4.3900913907814,0.0547197310987061,0.116334273676058,"SHE4"
"YLR028C",0.385235386769501,3.52206148151581,4.38805223886148,0.0547671482006139,0.116390641672144,"ADE16"
"YOR020W-A",0.376181553255607,2.84899465854269,4.38540504613908,0.0548324046561549,0.116484864221851,NA
"YNR061C",-0.545464764591092,1.28781449703592,4.38016027591714,0.055000538855431,0.116773865091769,NA
"YNL080C",0.484962864530691,1.85181204738883,4.37824856261929,0.0550103893921893,0.116773865091769,"EOS1"
"YLL026W",-0.522175978213746,8.13799843025267,4.3743511436088,0.0550989368594603,0.116917256262757,"HSP104"
"YAL036C",-0.557528385979296,0.807901141021009,4.37156716889676,0.0552266060523521,0.117143520952189,"RBG1"
"YLR081W",0.969157015823971,0.108057270371622,4.3652165947621,0.0554251162350915,0.117519819953157,"GAL2"
"YDR489W",-0.732260191265234,0.07187528336882,4.36433598659557,0.0554638388281201,0.11755715820136,"SLD5"
"YLR287C",-0.635685622124794,0.836909883461644,4.36049738749896,0.0554881243745127,0.117563879953305,NA
"YLR417W",0.526138392322743,1.38232358144098,4.34526495977536,0.0558266607779277,0.118236153370674,"VPS36"
"YHR061C",0.824788107619805,0.484253499843934,4.33928937637984,0.0560358407342984,0.118634053691473,"GIC1"
"YDL212W",-0.384195736525493,2.83692726194578,4.33363469060495,0.0561037557217728,0.118708201074662,"SHR3"
"YKR060W",-0.671999605184451,0.474750309795993,4.33693601691452,0.056113503094201,0.118708201074662,"UTP30"
"YNL082W",-0.462355887288773,1.5417868223627,4.33049630813892,0.0561904034972068,0.118825737437314,"PMS1"
"YDR409W",0.592391855915016,1.16556570554089,4.32803432279331,0.0562593122283679,0.118926290997552,"SIZ1"
"YNL287W",-0.396128608118637,3.06697825609094,4.32436169032827,0.0563356297529828,0.119042423705734,"SEC21"
"YPL009C",-0.739340955579174,3.90255910310661,4.32322549787782,0.0563626722304675,0.119054385045236,"RQC2"
"YHR030C",-0.499021122907209,2.1956915084642,4.31987441900546,0.056450267533552,0.119194194018512,"SLT2"
"YKR015C",-0.60714564496401,2.31502915447988,4.31750214337055,0.0565129102060839,0.1192812297299,NA
"YGL137W",-0.462936528770117,3.46925229320451,4.31591640447096,0.0565460313995896,0.11930591240353,"SEC27"
"YFR005C",0.573496508198128,0.899496308259361,4.31224170802291,0.0566946088183287,0.119569012382306,"SAD1"
"YOL044W",0.528882310418325,1.51126184248611,4.30989042619611,0.0567136784665356,0.119569012382306,"PEX15"
"YHR111W",-0.434093311334353,2.2243482464331,4.2996822443062,0.0569586584715345,0.120040049345005,"UBA4"
"YLR240W",0.712247598348206,2.79415540024171,4.29183421559054,0.057156217285209,0.120410827788136,"VPS34"
"YPR194C",0.737722234860851,7.24915948020557,4.28709507826583,0.0572749020333586,0.120615224856937,"OPT2"
"YMR066W",0.447139195268768,1.98402048128748,4.28049325276645,0.0574488200461138,0.120935739136772,"SOV1"
"YML036W",-0.653622870015895,0.715331554256567,4.27988380908221,0.057495633568042,0.1209885441069,"CGI121"
"YBR142W",-0.530438459454683,1.70995224520397,4.26545698988605,0.0578374300180711,0.12166180972445,"MAK5"
"YDL007W",-0.377292510060436,4.95801984768801,4.26369529259601,0.0578757329599486,0.121696405257173,"RPT2"
"YAL024C",-0.620838982022516,1.32240900193279,4.26256736665126,0.0579224073258192,0.121748570777713,"LTE1"
"YJR110W",0.435399932493679,2.29950187798505,4.25937880881846,0.0579909018884078,0.121846544043266,"YMR1"
"YDR510W",-0.432532291996246,3.42635990891159,4.25736721183685,0.0580402713867931,0.121898492293582,"SMT3"
"YBR246W",-0.781129118082007,0.430053021374741,4.26041622745365,0.0580640912440588,0.121898492293582,"RRT2"
"YPR049C",0.37628480503025,2.90885852117828,4.25581972913082,0.0580813038891656,0.121898492293582,"ATG11"
"YIL093C",-0.434935272115349,1.68119396882466,4.25320782650796,0.0581546719751869,0.122006485892178,"RSM25"
"YOR202W",-0.485124662403593,2.26241026547697,4.24892692027254,0.0582625443067406,0.122186759585662,"HIS3"
"YIR008C",-0.682783324642929,0.748840788002659,4.24664635423342,0.0583706129115803,0.122367308995361,"PRI1"
"YBR147W",0.423773749427836,3.23175976792204,4.24332130458745,0.0584059173966067,0.122395238262817,"RTC2"
"YDL190C",0.42762933683968,2.77910254223418,4.23595810785447,0.0585996146152943,0.122754948900662,"UFD2"
"YJR072C",-0.46572500999429,2.55469857413648,4.23499303636394,0.0586257319446992,0.12276347328623,"NPA3"
"YIL135C",0.524096388554458,2.32799958271323,4.23335680985428,0.0586691710502812,0.122808249777431,"VHS2"
"YLR205C",0.564499693674037,1.38161094736345,4.23291350971622,0.0586992089419502,0.122824951292288,"HMX1"
"YCR014C",0.695908217727314,1.68496197014913,4.2281732969898,0.0588142033945434,0.123019340533741,"POL4"
"YMR243C",-0.479991156586635,3.40081262005322,4.21898632192863,0.0590454962119539,0.123456749120601,"ZRC1"
"YLR175W",-0.765275780678604,3.84823647917762,4.21445543436429,0.0591648937748342,0.123659958160014,"CBF5"
"YMR154C",0.652349294325989,0.69458898083513,4.20913641584149,0.059348115673186,0.123996363252645,"RIM13"
"YER095W",-0.641552583991526,2.13993210886535,4.2003455388726,0.0595451752352793,0.124361036425873,"RAD51"
"YPR149W",0.447989595032317,5.836486866357,4.19930413543174,0.0595673283311429,0.124361036425873,"NCE102"
"YFR045W",0.423768919381862,1.75665470562326,4.19582626889985,0.0596676124898798,0.124518976777448,NA
"YNL212W",-0.39899668348125,3.44000008075493,4.19485230097284,0.0596877063611725,0.124518976777448,"VID27"
"YNL075W",-0.501422203715596,1.02367885357255,4.18799317023019,0.059895514341898,0.12490570181861,"IMP4"
"YFR004W",-0.529502308221083,4.11647847831468,4.17559262218025,0.0602057985042531,0.125505760416204,"RPN11"
"YBR264C",0.826025329626675,0.756054602919074,4.17186349299986,0.0603476763759209,0.125754439394135,"YPT10"
