"","logFC","logCPM","F","PValue","FDR","GeneSymbol"
"YCR034W",0.975826058184286,0.815723452851213,5.25291261770308,0.0378761924407285,0.0811757657852102,"ELO2"
"YDR320C",-0.583843988857493,1.9004067020747,5.24960295870061,0.0378998140777956,0.0811951384321532,"SWA2"
"YHR053C",0.916743060640552,5.80939667831157,5.2456194939569,0.0379584358969929,0.0812894504132525,"CUP1-1"
"YPL268W",0.452751184449097,2.37159854165852,5.2405443769247,0.0380398229259796,0.081432423703135,"PLC1"
"YPL046C",0.913439599766142,0.0296957708837713,5.24070296001138,0.0381653333923513,0.081669706506,"ELC1"
"YDL135C",0.742815849914307,1.76368479681678,5.227426593513,0.0382510651674447,0.08182171757677,"RDI1"
"YGR111W",0.559836676715664,1.90069578484502,5.22585092216009,0.038274990207157,0.0818414537148426,NA
"YNL261W",0.698462042959827,1.06638010547213,5.22370166785026,0.0383232835703553,0.0818857844301172,"ORC5"
"YNL137C",-0.384042941380237,4.03672991952026,5.22233906813321,0.0383251354570556,0.0818857844301172,"NAM9"
"YNL064C",0.36872874281755,4.59822584526271,5.21648206372511,0.0384180293520078,0.0820527761534251,"YDJ1"
"YHR143W-A",0.722817421819544,0.696163864799516,5.21243535312476,0.0385230980571179,0.0822456326618223,"RPC10"
"YDR179W-A",0.82137944687144,0.611165625011498,5.20890779828759,0.0386009790940154,0.0823803187410799,"NVJ3"
"YOR149C",0.730841001639406,1.41194335224768,5.20089982344592,0.0386805712339017,0.082518551965657,"SMP3"
"YLR438C-A",-0.722050238654756,1.92571139750229,5.19837207564521,0.0387156683106827,0.0825617928586293,"LSM3"
"YHR122W",0.738185245752681,1.3167128637568,5.19560979765658,0.0387669258316383,0.0826394498585613,"CIA2"
"YDL067C",0.39534833558225,4.51331952544988,5.19305996465834,0.0387936685833888,0.0826648092890581,"COX9"
"YJL191W",0.514198600205406,3.48801231579292,5.16885065209782,0.0391869379018378,0.0834708761428588,"RPS14B"
"YDR056C",-0.400528214240991,2.56348690681836,5.16686223822752,0.0392206988418493,0.0834804337283659,"EMC10"
"YDL087C",-1.46643529407536,-0.129078887192243,5.15769097388027,0.0392214106741029,0.0834804337283659,"LUC7"
"YJL134W",0.535247930317381,1.98742779890222,5.16320204617348,0.0392834477957483,0.0835805262998573,"LCB3"
"YGR067C",0.489364081862679,2.02479532802102,5.16435087904966,0.0393013163429622,0.0835866040479806,NA
"YNL074C",-0.445950192458495,3.42453082572301,5.15734849179468,0.0393756020014249,0.0837126200625941,"MLF3"
"YNCI0001W",-0.969828005144818,1.85153803534103,5.15502755795017,0.0394189411958471,0.0837727727398767,NA
"YNCE0019W",0.669293432566171,4.16028420762753,5.14968650542933,0.0395005731032385,0.0839142277904737,NA
"YKL117W",-0.53239495947384,3.8916027464552,5.13978143948189,0.039664405246848,0.0842301328811784,"SBA1"
"YGR238C",-0.782825916615022,2.08388853869782,5.13541769606791,0.0397408800711379,0.0843603584582903,"KEL2"
"YLR098C",0.629798905297184,1.26951163364995,5.13530865841328,0.0397747812488617,0.084400145576853,"CHA4"
"YOR211C",-0.410691853797489,2.72249071456644,5.12947199688371,0.0398366905318645,0.0844775352562358,"MGM1"
"YIR035C",-0.453362046697951,2.71549271045668,5.12859838662524,0.0398512006558388,0.0844775352562358,NA
"YGL233W",-0.45270816377615,2.07109914631062,5.12839111885365,0.0398567681605839,0.0844775352562358,"SEC15"
"YJR058C",-0.490572394396286,1.68730798116505,5.12589488642708,0.0399012539047301,0.0844960204351703,"APS2"
"YDR377W",0.369370301929418,4.60222714631975,5.12544233642754,0.0399020903363002,0.0844960204351703,"ATP17"
"YOL063C",0.568374714779715,1.92240455292588,5.12525314900622,0.0399110153995147,0.0844960204351703,"CRT10"
"YMR156C",-0.799766788359028,0.361284101733937,5.12723801244682,0.0399320101001596,0.0845083360842603,"TPP1"
"YNR013C",-0.472105474129938,2.29540943273837,5.11834427783256,0.04002347663531,0.084650184678203,"PHO91"
"YDR067C",0.64882230593286,1.05652362676079,5.11901490924109,0.0400294425750195,0.084650184678203,"OCA6"
"YER068W",-0.465008799063843,2.88588651753149,5.1141831847009,0.0400916722348843,0.0847495941548352,"MOT2"
"YNL227C",-0.930323361017072,1.89060045551846,5.11075775735458,0.0401531576064391,0.0848473554279517,"JJJ1"
"YER172C",0.441806765453051,3.24969813985891,5.10042499405904,0.0403227021249715,0.0851732949286197,"BRR2"
"YML079W",-0.549169759780032,1.25924656842131,5.09912437345619,0.040355588704484,0.0852104353077615,NA
"YFR009W",0.545587903840818,2.7643703405574,5.09456794880103,0.0404222198188093,0.0853187717782904,"GCN20"
"YKL061W",-0.95551234759985,0.349815034544239,5.09538080897674,0.0404809221014818,0.0854102971811484,"BLI1"
"YNL259C",-0.671487870315419,0.996580366796134,5.09195532526485,0.040498566822436,0.0854151591164106,"ATX1"
"YBR179C",-0.520561134396994,3.31443911640237,5.08504254191031,0.0405828639453977,0.0855605401166128,"FZO1"
"YLR017W",0.582291025863702,1.55269722966199,5.07495464116341,0.0407627391487915,0.0859072413249323,"MEU1"
"YGL045W",-0.490634796661952,3.00305354231599,5.06827656621214,0.040869431557178,0.0860995062089926,"RIM8"
"YER176W",-0.666412630572887,3.28143153527667,5.06303412906157,0.0409590565221011,0.0862556833264217,"ECM32"
"YNL166C",0.642092612806382,1.44699354161487,5.06216972946361,0.0409837038600249,0.086274957690971,"BNI5"
"YBL068W",0.859312089776843,0.737940705135063,5.04955503547914,0.0412293602450302,0.0867592886788845,"PRS4"
"YDR071C",-0.48048952630989,2.82999258044571,5.04333097173819,0.0413001647054021,0.0868620448044955,"PAA1"
"YMR012W",0.403171784594657,4.98900731808634,5.04269911014203,0.0413093919975402,0.0868620448044955,"CLU1"
"YBR146W",0.427043814940559,2.82810222052387,5.03932365182518,0.0413696614110852,0.0869559361030284,"MRPS9"
"YLR005W",0.553122412718752,3.08739061241771,5.03240472858632,0.041490799946378,0.0871776506043143,"SSL1"
"YDR304C",0.37583947952051,3.67059557700337,5.02821920575391,0.0415622268248084,0.087280577380791,"CPR5"
"YPL111W",-0.413808606087544,2.96891564739773,5.02797745942003,0.0415711370714543,0.087280577380791,"CAR1"
"YDR332W",-0.531279060126486,1.26036897951636,5.0148282163033,0.0418109237253469,0.0877494327744284,"IRC3"
"YDR458C",-0.713247348730723,3.19892248867185,5.01321785598592,0.0418259688547653,0.0877494327744284,"HEH2"
"YER011W",-1.61172758496602,-0.456984710442978,4.91313043423208,0.0418899642075137,0.0878505916035542,"TIR1"
"YNL251C",-0.429742249630338,3.27381965013379,5.00778173798622,0.0419216746584566,0.0878670558716823,"NRD1"
"YKR042W",-0.47992902018233,3.97510684938861,5.00665065417801,0.0419411178153942,0.0878670558716823,"UTH1"
"YFL031W",-0.543656182256023,5.09256663987388,5.00639721993533,0.0419451570594346,0.0878670558716823,"HAC1"
"YDL244W",0.948678765760799,0.22240501178084,5.00701066174387,0.0420345617707542,0.0880212260020908,"THI13"
"YOL117W",0.848929384911767,1.65294640823952,4.99955673736862,0.0420773228449199,0.0880776442107195,"RRI2"
"YCR036W",0.618316545856318,2.10105240003395,4.98856556002157,0.0422661598105066,0.088439675995829,"RBK1"
"YNL048W",0.60407184899306,1.78637168296646,4.98711094126254,0.042295540190557,0.0884679067547037,"ALG11"
"YNL249C",0.70715830303347,0.736082516334633,4.98387114292393,0.0423814908549174,0.0886143977019077,"MPA43"
"YIL157C",0.453788033675765,2.3406346780566,4.97981737982515,0.0424210961904765,0.0886639127584734,"COA1"
"YNL026W",0.578976388497905,1.60485927801959,4.97327652957972,0.0425436256491521,0.0888866445082472,"SAM50"
"YLR298C",-0.541064404077231,2.21367082716571,4.96933505911072,0.0426095773225016,0.088991045210686,"YHC1"
"YNCP0026W",1.10015558369479,-0.215776738678499,4.97221482278798,0.0426725956959617,0.0890892436577108,NA
"YIL090W",0.712317854988914,2.06381775804955,4.95887776166579,0.0428013366763878,0.0893245287159397,"ICE2"
"YML008C",0.494627522861936,1.72192052106453,4.95583533815047,0.04285793218299,0.0894091294098494,"ERG6"
"Q0020",1.0877094528496,12.2263624970587,4.95045742476677,0.0429474465540526,0.0895623155104738,"15S_RRNA"
"YBL098W",0.465778770846901,1.67916682220544,4.94907125879287,0.0429800607157033,0.0895967720198561,"BNA4"
"YNCO0006W",1.12129555420657,2.66632882047517,4.94788969583995,0.0429972335417795,0.0895990255840675,NA
"YOR144C",0.960526432910586,0.735992881778787,4.94175616671139,0.0431646710638657,0.0899142867503195,"ELG1"
"YNL292W",0.591256636054867,1.01312631255341,4.93680500631092,0.0432188197608782,0.0899801241961555,"PUS4"
"YEL058W",0.565295216869032,2.78159046248216,4.93517538883082,0.0432285977415079,0.0899801241961555,"PCM1"
"YBL009W",-0.800724203134225,0.165379939951731,4.93869993778273,0.0432553646564805,0.0900021937246948,"ALK2"
"YOR230W",-0.691544145675712,3.45364796961327,4.9287824205182,0.0433445929588053,0.0901541627174554,"WTM1"
"Q0060",0.597852740703796,6.33688724562947,4.91471620693872,0.0436026639952605,0.0906570698751345,"AI3"
"YBR111C",-0.369758856985063,3.79613269530297,4.90960027398624,0.0436981227099673,0.0908216301788347,"YSA1"
"YDR447C",-0.440284457793567,4.36423497120754,4.90780312760738,0.0437311420807213,0.0908563429497972,"RPS17B"
"YHR154W",-0.696054518345641,1.33810569825964,4.89727397141719,0.0439435945085766,0.0912636830375809,"RTT107"
"YCL056C",-0.682262699676474,1.20749944392343,4.89588431475373,0.043968068175975,0.0912804636852456,"PEX34"
"YIL110W",0.555160091529346,0.992969311866903,4.89013682569534,0.0440825223100393,0.0914839672837492,"HPM1"
"YMR194W",-0.428713570901059,3.26556646352796,4.88171306036909,0.0442196873006098,0.0916925573134561,"RPL36A"
"YNL096C",0.417406576510786,3.35561289977936,4.88083991379394,0.0442356961821582,0.0916925573134561,"RPS7B"
"YDR297W",0.359791899708744,3.70198988866509,4.88076484123597,0.0442367511864726,0.0916925573134561,"SUR2"
"YNR001C",0.38727372113626,6.4461320753207,4.88007758149568,0.0442489047236452,0.0916925573134561,"CIT1"
"YML095C",1.10654456471951,0.0386696421228816,4.87854230992308,0.0443986386821048,0.0919686086986456,"RAD10"
"YNL311C",0.480692164337069,2.29345911972338,4.86825216821525,0.0444761762409232,0.0920949606952252,"SKP2"
"YKR095W",-1.10180708814334,4.97334084018482,4.8617782018395,0.0445950968018748,0.0922756907768509,"MLP1"
"YER045C",0.418697810762005,3.76638098282681,4.86172694242459,0.0445966027084242,0.0922756907768509,"ACA1"
"YBR039W",0.372512564971398,5.5380312370328,4.86052237298491,0.044618719105969,0.0922811969155794,"ATP3"
"YLR432W",0.504563361601055,2.46124578595526,4.8599561153338,0.0446324107926824,0.0922811969155794,"IMD3"
"YBR257W",-0.74623064080662,1.12738525085191,4.85025739317548,0.0448311715870742,0.0926577443937747,"POP4"
"YNCE0002W",-1.44540363445406,-0.0449788061176137,4.83136897277116,0.0449191197330997,0.0927953879224852,NA
"YGR184C",0.484448562068756,4.71183293992039,4.84416447732346,0.0449311001866056,0.0927953879224852,"UBR1"
"YNL110C",-0.850695181080198,2.15742255310059,4.83705225060352,0.0450717963139088,0.0930514504545215,"NOP15"
"YML086C",0.531697060692539,2.10205689625747,4.83243431889682,0.045161064741699,0.0932011892074795,"ALO1"
"YLR089C",0.482109629440158,2.58972988370824,4.83069529870607,0.0451922438181005,0.0932309794661666,"ALT1"
"YJL070C",-0.529566280560245,2.08539436579998,4.82533975036925,0.0452978905627751,0.0934143165383452,NA
"YJR019C",0.657783493706898,1.68963975481043,4.82278410010517,0.0453606096805069,0.0935069226524306,"TES1"
"YDL081C",0.365299237867513,3.83098622079378,4.82108063036676,0.0453763838015207,0.0935069226524306,"RPP1A"
"YBR260C",-0.463877104666015,1.75825673836956,4.80989806014654,0.045599591734085,0.0939321223734314,"RGD1"
"YAL031C",0.48720181732334,2.19893064566216,4.80460328497805,0.045702550195075,0.0941093933011012,"GIP4"
"YOR090C",0.478138841986568,2.08224728760788,4.80198539254843,0.045753601721678,0.0941796873886518,"PTC5"
"YPR072W",-0.531269111009032,3.11104531155169,4.80036824352061,0.0457805495169082,0.0942003324871193,"NOT5"
"YPL065W",-0.726925064818473,0.967753665787213,4.7950548456554,0.0459053778803478,0.0944222918499358,"VPS28"
"YOR047C",0.779776845297214,2.13241597637268,4.77747053468878,0.0462962244504615,0.0951910552954836,"STD1"
"YGR144W",0.816586730926045,1.10259595525089,4.77647195199715,0.0463563006833267,0.0952793954244234,"THI4"
"YOR212W",0.648843189141898,0.89415378858812,4.76407558691638,0.0465274427291196,0.0955958675703829,"STE4"
"YBL090W",0.41778206813119,2.30968011513975,4.75299954604128,0.0467216677344391,0.095956276658654,"MRP21"
"YCR072C",0.822177558950906,0.0707184519265952,4.75827541043086,0.0467373244070168,0.095956276658654,"RSA4"
"YIL116W",0.403007850698941,3.99104999689416,4.74616214206978,0.0468561127480717,0.0961498827717216,"HIS5"
"YPL195W",-0.407913818918519,3.00052265925343,4.74571423942874,0.0468661605320496,0.0961498827717216,"APL5"
"YJL036W",-0.49679003219085,2.21482455543867,4.74297552979292,0.0469234351779795,0.0962319289395912,"SNX4"
"YNL304W",0.698408375047073,0.923067241542472,4.74143067985835,0.0469840941452545,0.0963208527985187,"YPT11"
"YLR254C",-0.834707462241816,2.15860664179514,4.72825392425493,0.0472219010630249,0.0967727438788821,"NDL1"
"YIL160C",-0.734056232860206,1.50188143441875,4.72505053104087,0.0472954002627053,0.096887707381436,"POT1"
"YIL102C-A",0.993766036871984,0.000848411164213098,4.72740483780623,0.0473594611330095,0.096983258399631,NA
"YGR206W",-0.625870699616851,0.774597813802543,4.71763144952584,0.047463297595669,0.0971601621370165,"MVB12"
"YLR007W",-0.418282919334745,2.28308436963601,4.71416984874003,0.0475091765395898,0.0972183369983226,"NSE1"
"YGR141W",0.594826613579875,1.48553030231192,4.71352758352494,0.0475366698391974,0.0972388602735677,"VPS62"
"YBR195C",0.818926018205351,0.891428526855551,4.70957951464428,0.0476392848066662,0.0974129775260806,"MSI1"
"YLR212C",1.06813399361619,0.388394492492369,4.71020575262078,0.0476799668426526,0.097441608125159,"TUB4"
"YGR162W",0.483407867110441,3.08277654703591,4.70530100373587,0.0476882870224602,0.097441608125159,"TIF4631"
"YPL167C",-0.427353674709712,2.60121568524485,4.70430605045035,0.0477101149586399,0.0974504475750943,"REV3"
"YER036C",0.482807294804732,4.21532193052514,4.70069667810853,0.0477819280102933,0.0975613403598507,"ARB1"
"YBR220C",0.624101132773807,0.81917067037006,4.6992128902297,0.0478601554096104,0.0976835923351995,NA
"YOR032C",-0.407637717831871,2.85311638874345,4.69585455451838,0.0478838296274564,0.0976835923351995,"HMS1"
"YLR358C",-0.691305196703051,1.57870641726351,4.69563982204063,0.0478944337419351,0.0976835923351995,NA
"YER072W",0.508127970811053,2.42683788707388,4.69329790293706,0.0479370988343863,0.0977348100731831,"VTC1"
"YOR288C",0.42204548336498,1.79601498512021,4.69214850578775,0.0479659690687744,0.0977529254634952,"MPD1"
"YJL181W",0.537952688890861,1.47866225686358,4.69171576410997,0.04798109649636,0.0977529254634952,"RBH1"
"YDR179C",-0.843505530891146,0.392245269605572,4.68104631309755,0.0482580853490664,0.0982812798915881,"CSN9"
"YJR151C",-0.582391894530916,3.24401598520135,4.67323136467976,0.0483542674889288,0.0984411558970221,"DAN4"
"YPL193W",-0.666402052356779,1.44112211529809,4.67128509695663,0.0484036037097024,0.0985055794793944,"RSA1"
"YMR187C",-0.691672165614135,0.71308859649198,4.66776137564248,0.0485000606461341,0.0986658157390116,NA
"YDR378C",0.523520810021981,1.81696542038609,4.66103171295125,0.0486133721399369,0.0988602103999886,"LSM6"
"YGR103W",-0.532618703888968,2.96365449728097,4.656167062385,0.0487108806029417,0.0990223377864839,"NOP7"
"YGR036C",0.978834382545161,0.236374876022264,4.65974709286487,0.0487450611538863,0.0990556571185543,"CAX4"
"YDL161W",0.678033669082861,2.56256803707913,4.65040965727397,0.0488346000999016,0.099201405821325,"ENT1"
"YOR179C",-0.506526645077286,1.06531253127968,4.64878659399433,0.048882539423833,0.0992625745849387,"SYC1"
"YLL022C",0.625640674759544,1.03270553768209,4.64771592532084,0.0489126043017539,0.0992874155130024,"HIF1"
"YKL056C",0.538327839076411,4.44027733248286,4.63588310405864,0.0491392196178071,0.0997110695451712,"TMA19"
"YHR162W",-0.481480620311741,5.35475536558435,4.63419511916391,0.049174752402037,0.0997468201728751,"MPC2"
"YDL074C",-0.599441323830423,3.38243416911552,4.63081036591768,0.0492480033994974,0.0998590251013843,"BRE1"
"YKL141W",0.396598745219066,5.73653903354536,4.6288440497391,0.0492889198462193,0.0999056081921184,"SDH3"
"YDL054C",0.545724958548012,2.21547963543006,4.62606434410356,0.0493530411762622,0.0999991751344353,"MCH1"
"YNR006W",-0.447105650080123,2.61842679761286,4.62375951608618,0.0494000637325928,0.100058041056048,"VPS27"
"YPL155C",0.633006926562334,1.22001067363547,4.62126818513353,0.0494724691551332,0.100168257547557,"KIP2"
"YGL131C",0.383050929855247,2.79601294533683,4.6174275702399,0.0495361103866667,0.100260655264617,"SNT2"
"YGR042W",-0.63453530350103,1.58932203356701,4.61383871515377,0.0496192665374835,0.100392469506071,"MTE1"
"YDR017C",0.416911249652308,2.83684990277201,4.61044190474812,0.049686160077454,0.10046044257519,"KCS1"
"YMR074C",-0.437687851642905,2.22778848148071,4.61039409660028,0.0496889473513063,0.10046044257519,"SDD2"
"YGR088W",-0.59095655928922,5.13674781404668,4.6048294614372,0.0498082793069706,0.100661140495715,"CTT1"
"YDR296W",-0.476365878833813,2.64477410492753,4.60408960448843,0.0498243719838706,0.100661140495715,"MHR1"
"YMR026C",0.624439609986697,1.70043290028611,4.59912171595889,0.0499380384697951,0.100854188683286,"PEX12"
"YPR164W",0.676096098740388,2.12146241057331,4.59733432658713,0.0499765337788778,0.100895337230164,"MMS1"
"YDL127W",0.752336884828859,0.172933102101897,4.58713631552182,0.0503066366445507,0.101524955721949,"PCL2"
"YJR001W",-0.444698362371081,2.45846758069214,4.57997389038453,0.0503495846987169,0.101574814348716,"AVT1"
"YHR043C",-0.433479835448568,3.47137532038921,4.57767299543967,0.0503982545851869,0.101636175853068,"DOG2"
"YLR268W",0.552442718784564,1.74948223201666,4.57687435304063,0.0504217963980625,0.101646836475167,"SEC22"
"YLR119W",-0.72690989068649,1.15703321779446,4.57618793411639,0.050445988898768,0.101658800647246,"SRN2"
"YIL056W",-0.376071223479168,4.92052647431577,4.57325568698757,0.0504937939159774,0.101683200716435,"VHR1"
"YMR019W",0.542084636277254,2.10517071893192,4.57265111384073,0.0505127679992518,0.101683200716435,"STB4"
"YER162C",0.518190144433476,2.22113791214578,4.57261452288465,0.0505128831145222,0.101683200716435,"RAD4"
"YOL054W",0.505804227536495,1.66376797559978,4.56994149286192,0.0505750971940142,0.101771644805302,"PSH1"
"YOR100C",0.658043820717289,1.37467356638484,4.56939108235702,0.0506059794401321,0.101796999105006,"CRC1"
"YGR135W",-0.393796868576248,3.68832598519655,4.56294417518552,0.0507218873540996,0.101993307615611,"PRE9"
"YDL213C",-0.737196393993962,2.7005146264387,4.55976439757473,0.0507938362863972,0.10205394569452,"NOP6"
"YBR090C",-0.51090341535149,2.27634106901456,4.55932129835971,0.0508046491403295,0.10205394569452,NA
"YJR107W",0.543503741020022,1.279371415787,4.56006640002046,0.0508070289987803,0.10205394569452,"LIH1"
"YMR260C",0.508054286907676,3.04188386966871,4.55572966377626,0.050882567038309,0.102168818344502,"TIF11"
"YLR287C-A",-0.499581607920288,5.72451686088735,4.54156079025246,0.0511962038464976,0.102710226876539,"RPS30A"
"YOR145C",0.411876394464958,2.37337335414717,4.54167085290218,0.0511969940048414,0.102710226876539,"PNO1"
"YDR494W",-0.596158157347566,2.89004842060581,4.54113946854488,0.0512075412732172,0.102710226876539,"RSM28"
"YDR390C",-0.435808565088792,2.25487624181896,4.53594136530161,0.0513254512388636,0.102909655202734,"UBA2"
"YPR158W",-0.48245895084517,3.7631726275638,4.53412232146197,0.0513634187214383,0.102948709661976,"CUR1"
"YDR109C",0.650412148073001,1.26234746143243,4.53399619111344,0.0513837989292489,0.102952498178502,NA
"YKL187C",0.960467594678737,0.135451496253517,4.5321619145154,0.0515278063459417,0.103203894148994,"FAT3"
"YBL029W",-0.537119342324519,4.29878828635453,4.52478395968036,0.0515731719637567,0.103257612906939,NA
"YML016C",-0.360771494512886,3.08174607192089,4.52123122069669,0.0516544196104805,0.103383108695599,"PPZ1"
"YBR133C",0.514841841808106,2.18373920894065,4.51850664959179,0.0517186725567344,0.10347451268268,"HSL7"
"YPL024W",-0.500985834364763,2.09850252672034,4.51179825453865,0.0518706667333971,0.103741333466794,"RMI1"
"YOL125W",-0.511340507894798,1.64709663712227,4.50618826005337,0.0520017837742276,0.10396622335903,"TRM13"
"YGL238W",0.485847875386814,2.87995287681139,4.50506581912555,0.0520213808144417,0.103968071922043,"CSE1"
"YPL180W",-0.465914558545511,1.85193436952277,4.50237323011596,0.0520869911276984,0.104061846644788,"TCO89"
"YDR436W",0.66546889870193,1.63944693164142,4.50082929501133,0.0521323498002844,0.104115108926823,"PPZ2"
"YDR238C",0.418970072964781,4.06054319538164,4.49745128797152,0.052193658514757,0.104200175908988,"SEC26"
"YOR228C",-0.580361952284978,1.38524521443437,4.48899388228131,0.052398641104045,0.104571911708718,"MCP1"
"YDL058W",-0.909740471302909,4.30327877014591,4.486534529033,0.0524437404804259,0.104624416694737,"USO1"
"YBL014C",0.499957444224261,1.70401788476579,4.48478776600935,0.0524938642095579,0.104686903982385,"RRN6"
"YDL198C",0.434944805498906,3.257564639766,4.47964994891644,0.0526032646249784,0.104867517877508,"GGC1"
"YHR178W",0.832190645908376,2.03883907096854,4.47551590358927,0.0527051856905261,0.10503309732457,"STB5"
"YHR044C",0.486754354996451,2.39317774837293,4.45148863400551,0.0532596749519736,0.106100132426687,"DOG1"
"YJR122W",0.4975832818545,2.15845924056408,4.4390979289289,0.0535522323797286,0.106644788945039,"IBA57"
"YJL130C",-0.403599046749455,5.82580598927515,4.43483920862565,0.0536478585675839,0.10679702413454,"URA2"
"YER082C",-0.558079650185937,1.88511736967256,4.430355214485,0.0537598016564164,0.106942246090715,"UTP7"
"YGR282C",0.553267708441574,5.90537159207927,4.42973081559358,0.053768646834174,0.106942246090715,"BGL2"
"YDR050C",0.388411667114973,7.01322758215417,4.42931743859812,0.0537784283502157,0.106942246090715,"TPI1"
"YPL003W",-0.503116252227517,2.41909696318819,4.42714563929444,0.0538330981095895,0.107007746634958,"ULA1"
"YGR076C",-0.873173902127698,1.616745967938,4.42701623374354,0.0538498035328935,0.107007746634958,"MRPL25"
"YDL092W",-0.710452686830843,1.76098540217852,4.42537982851209,0.0538796136409433,0.107028786568952,"SRP14"
"YMR129W",0.399671388435592,3.13890290489106,4.42383180891019,0.0539101092813076,0.107051172781142,"POM152"
"YOL096C",-0.450546502395769,2.03359956246711,4.42221285264332,0.0539518748989953,0.107067080429507,"COQ3"
"YBR242W",0.571967490581975,1.54990232229896,4.42153614909633,0.0539823416147084,0.107067080429507,NA
"YNR035C",-0.44372840078877,2.7628673709312,4.42017199367701,0.0539976828891658,0.107067080429507,"ARC35"
"YLR173W",-0.757770651832491,1.82638047612452,4.42011069837246,0.0540049340709823,0.107067080429507,NA
"YER128W",-0.811568865320663,0.0501859332836184,4.4240309474843,0.0540142652526015,0.107067080429507,"VFA1"
"YFL066C",-0.706404650161058,0.662066840710116,4.41991650740347,0.0540858864162867,0.107170895219176,NA
"YEL076C",3.43306943450544,-0.922888918790196,4.445206783047,0.0541240301835385,0.107180377058674,NA
"YBL034C",0.447735174370843,2.25765512738636,4.41473419235481,0.0541291703105227,0.107180377058674,"STU1"
"YDL142C",0.561674831504266,1.30004502099146,4.40986129153854,0.0542573266935531,0.107395945620229,"CRD1"
"YOR048C",-0.360870587831517,3.38547761416252,4.40530753613203,0.0543516814019176,0.107544478338976,"RAT1"
"YOL124C",0.620817659869897,0.29513359672891,4.40428970613104,0.0544624479192277,0.107725367678245,"TRM11"
"YMR190C",-0.449129755121078,2.7085780799679,4.39955457183138,0.0544909704185618,0.107743509691247,"SGS1"
"YKL046C",0.432534518163022,3.13058518275403,4.39757042027624,0.0545380090038501,0.107796843118143,"DCW1"
"YGL093W",-0.465167411383264,2.25404633375132,4.39688905734027,0.0545566637763878,0.107796843118143,"SPC105"
"YNL098C",-0.432740704560558,3.37310036613335,4.39041870993588,0.0547101343473448,0.108061733964532,"RAS2"
"YNL152W",0.62037392271817,1.12491592151277,4.38357854947967,0.0548949903987381,0.10838840657453,"INN1"
"YHR166C",0.571685780412662,1.25649144979174,4.38095993903732,0.0549535841001875,0.108465634976903,"CDC23"
"YGL100W",0.580441590484463,1.6179231676224,4.37949925383408,0.0549832997193379,0.108485830204562,"SEH1"
"YDL112W",0.561849296788625,2.16303609463768,4.37315007941339,0.0551330920966953,0.108742846898477,"TRM3"
"YMR225C",-0.567561289813274,1.86432326490478,4.36418208754499,0.0553535891585607,0.109139087972686,"MRPL44"
"YML048W",0.409507284543036,3.84495131265397,4.36283679498457,0.0553810874241853,0.109154653018713,"GSF2"
"YLR110C",0.477550156800954,8.46875203065188,4.35353677548708,0.055608957150038,0.109564994130011,"CCW12"
"YER092W",-0.529456876210377,1.49846856721445,4.35165361186106,0.0556706430248835,0.109647732706951,"IES5"
"YCL049C",0.594612236759655,1.88318301097985,4.33123653558511,0.0561725537058916,0.110597163732109,NA
"YHR202W",0.58642383135734,2.27083242332018,4.32922271790471,0.0562205516296693,0.110650138585912,NA
"YLR213C",-1.13343427607692,-0.356968019567584,4.33329510576322,0.0562392047769631,0.110650138585912,"CRR1"
"YKL055C",1.20185445518065,0.073958707527782,4.32848699471425,0.0563014726603569,0.110733521643542,"OAR1"
"YDR036C",0.397575670470461,2.68081507241656,4.32090134370888,0.0564223552718882,0.11093208833117,"EHD3"
"YLR103C",0.842014484989093,0.497938678034614,4.32274615647868,0.0564520818653265,0.110951356098178,"CDC45"
"YBL049W",0.405703825714931,4.06014170947169,4.29676260364678,0.0570307878542823,0.112049197873198,"MOH1"
"YOR293W",0.451317719418512,4.07889777370214,4.29460343251336,0.0570841649585869,0.11211450810914,"RPS10A"
"YMR234W",-0.673484480463763,1.00349002803451,4.29079605462986,0.0572059270435898,0.112314034477683,"RNH1"
"YFL048C",0.412832952333304,2.40440737784973,4.28320031498008,0.0573774388155333,0.112611060741942,"EMP47"
"YJR070C",-0.43184485586441,1.73997918298253,4.26983379631713,0.0577242729109119,0.113237579808697,"LIA1"
"YFL058W",0.81376515198809,0.136046675393902,4.27386034473707,0.0577373364003037,0.113237579808697,"THI5"
"YBL055C",0.615717776630225,1.2157592453889,4.26341282285001,0.0579046306507541,0.113490978216271,NA
"YHR130C",-0.804312339826735,-0.0617132870198934,4.26762552751796,0.0579073040790995,0.113490978216271,NA
"YHR035W",0.894730338538326,0.369091706850736,4.26304545783901,0.0579984733851855,0.113628753133984,"NEL1"
"YDL008W",0.579539500562506,0.93279100666769,4.2587575666012,0.058029121949619,0.113628753133984,"APC11"
"YBR193C",0.696169452825643,0.933244913165428,4.25858252990199,0.0580388243378323,0.113628753133984,"MED8"
"YER059W",0.589338195990847,1.56615867166371,4.25201866141843,0.0581909760639569,0.113886592170162,"PCL6"
"YNL153C",0.570972091258069,0.569352369762318,4.24879256110542,0.0583323077067201,0.114123081275832,"GIM3"
"YDR485C",-0.79569764941956,3.58656500796139,4.24529212619609,0.0583541525460892,0.1141257187835,"VPS72"
"YOL066C",0.433074018280054,1.8528654542768,4.24189160770462,0.0584484289208694,0.114269962159902,"RIB2"
